#         t          x          y          z         vx         vy         vz
      0.001     -0.630    -41.450    -27.120    -73.480   -218.630    217.070
     -0.001     -0.483    -41.012    -27.554    -73.575   -219.771    216.553
     -0.003     -0.336    -40.571    -27.986    -73.667   -220.907    216.022
     -0.005     -0.188    -40.128    -28.418    -73.756   -222.038    215.478
     -0.007     -0.041    -39.683    -28.848    -73.842   -223.163    214.919
     -0.009      0.107    -39.235    -29.277    -73.925   -224.282    214.348
     -0.011      0.255    -38.786    -29.705    -74.004   -225.394    213.762
     -0.013      0.403    -38.334    -30.132    -74.081   -226.499    213.163
     -0.015      0.551    -37.880    -30.558    -74.154   -227.597    212.551
     -0.017      0.700    -37.423    -30.983    -74.223   -228.688    211.926
     -0.019      0.848    -36.965    -31.406    -74.290   -229.771    211.288
     -0.021      0.997    -36.504    -31.828    -74.352   -230.845    210.637
     -0.023      1.146    -36.042    -32.248    -74.412   -231.910    209.973
     -0.025      1.295    -35.577    -32.668    -74.468   -232.966    209.297
     -0.027      1.444    -35.110    -33.086    -74.521   -234.013    208.608
     -0.029      1.593    -34.641    -33.502    -74.570   -235.050    207.907
     -0.031      1.742    -34.170    -33.917    -74.616   -236.077    207.195
     -0.033      1.891    -33.696    -34.331    -74.659   -237.093    206.471
     -0.035      2.040    -33.221    -34.743    -74.698   -238.099    205.735
     -0.037      2.190    -32.744    -35.154    -74.734   -239.093    204.989
     -0.039      2.339    -32.265    -35.563    -74.766   -240.075    204.232
     -0.041      2.489    -31.784    -35.971    -74.795   -241.046    203.464
     -0.043      2.639    -31.301    -36.377    -74.820   -242.004    202.686
     -0.045      2.788    -30.816    -36.781    -74.842   -242.949    201.898
     -0.047      2.938    -30.329    -37.184    -74.861   -243.882    201.101
     -0.049      3.088    -29.840    -37.586    -74.876   -244.801    200.294
     -0.051      3.237    -29.350    -37.986    -74.888   -245.707    199.479
     -0.053      3.387    -28.857    -38.384    -74.897   -246.599    198.655
     -0.055      3.537    -28.363    -38.780    -74.902   -247.476    197.823
     -0.057      3.687    -27.867    -39.175    -74.904   -248.339    196.984
     -0.059      3.837    -27.370    -39.568    -74.903   -249.188    196.137
     -0.061      3.986    -26.871    -39.960    -74.898   -250.021    195.283
     -0.063      4.136    -26.370    -40.349    -74.890   -250.839    194.423
     -0.065      4.286    -25.867    -40.737    -74.879   -251.641    193.557
     -0.067      4.436    -25.363    -41.123    -74.864   -252.428    192.685
     -0.069      4.585    -24.858    -41.508    -74.847   -253.198    191.808
     -0.071      4.735    -24.351    -41.891    -74.826   -253.953    190.926
     -0.073      4.885    -23.842    -42.272    -74.802   -254.690    190.040
     -0.075      5.034    -23.332    -42.651    -74.774   -255.411    189.150
     -0.077      5.184    -22.820    -43.028    -74.743   -256.115    188.257
     -0.079      5.333    -22.307    -43.404    -74.709   -256.801    187.360
     -0.081      5.483    -21.793    -43.778    -74.672   -257.470    186.461
     -0.083      5.632    -21.277    -44.150    -74.631   -258.122    185.560
     -0.085      5.781    -20.761    -44.520    -74.587   -258.755    184.658
     -0.087      5.930    -20.242    -44.888    -74.539   -259.371    183.754
     -0.089      6.079    -19.723    -45.255    -74.488   -259.968    182.850
     -0.091      6.228    -19.203    -45.620    -74.433   -260.547    181.945
     -0.093      6.377    -18.681    -45.983    -74.374   -261.107    181.040
     -0.095      6.526    -18.158    -46.344    -74.312   -261.648    180.135
     -0.097      6.674    -17.634    -46.703    -74.245   -262.171    179.232
     -0.099      6.823    -17.110    -47.061    -74.175   -262.674    178.329
     -0.101      6.971    -16.584    -47.417    -74.100   -263.158    177.428
     -0.103      7.119    -16.057    -47.771    -74.020   -263.622    176.528
     -0.105      7.267    -15.529    -48.123    -73.936   -264.067    175.631
     -0.107      7.415    -15.001    -48.473    -73.846   -264.492    174.735
     -0.109      7.562    -14.471    -48.822    -73.751   -264.897    173.842
     -0.111      7.710    -13.941    -49.168    -73.651   -265.282    172.951
     -0.113      7.857    -13.410    -49.513    -73.545   -265.647    172.063
     -0.115      8.004    -12.879    -49.857    -73.433   -265.993    171.177
     -0.117      8.151    -12.346    -50.198    -73.314   -266.318    170.294
     -0.119      8.297    -11.813    -50.538    -73.188   -266.624    169.413
     -0.121      8.443    -11.280    -50.876    -73.056   -266.909    168.534
     -0.123      8.589    -10.746    -51.212    -72.916   -267.176    167.657
     -0.125      8.735    -10.211    -51.546    -72.769   -267.422    166.782
     -0.127      8.881     -9.676    -51.879    -72.613   -267.650    165.908
     -0.129      9.026     -9.140    -52.210    -72.450   -267.860    165.035
     -0.131      9.170     -8.605    -52.539    -72.279   -268.051    164.163
     -0.133      9.315     -8.068    -52.867    -72.100   -268.224    163.291
     -0.135      9.459     -7.532    -53.192    -71.913   -268.380    162.419
     -0.137      9.602     -6.995    -53.516    -71.718   -268.520    161.546
     -0.139      9.746     -6.458    -53.839    -71.515   -268.643    160.673
     -0.141      9.888     -5.920    -54.159    -71.305   -268.752    159.799
     -0.143     10.031     -5.383    -54.478    -71.087   -268.846    158.923
     -0.145     10.173     -4.845    -54.795    -70.863   -268.926    158.046
     -0.147     10.314     -4.307    -55.110    -70.632   -268.993    157.167
     -0.149     10.455     -3.769    -55.423    -70.395   -269.048    156.287
     -0.151     10.596     -3.231    -55.735    -70.152   -269.092    155.404
     -0.153     10.736     -2.693    -56.045    -69.905   -269.125    154.520
     -0.155     10.875     -2.154    -56.353    -69.652   -269.147    153.634
     -0.157     11.014     -1.616    -56.660    -69.396   -269.160    152.747
     -0.159     11.153     -1.078    -56.964    -69.137   -269.164    151.858
     -0.161     11.291     -0.539    -57.267    -68.875   -269.160    150.969
     -0.163     11.429     -0.001    -57.568    -68.610   -269.147    150.078
     -0.165     11.565      0.537    -57.867    -68.343   -269.127    149.188
     -0.167     11.702      1.075    -58.165    -68.075   -269.100    148.297
     -0.169     11.838      1.614    -58.461    -67.806   -269.066    147.407
     -0.171     11.973      2.152    -58.754    -67.536   -269.026    146.518
     -0.173     12.108      2.690    -59.047    -67.265   -268.979    145.629
     -0.175     12.242      3.228    -59.337    -66.995   -268.927    144.742
     -0.177     12.376      3.765    -59.626    -66.725   -268.869    143.857
     -0.179     12.509      4.303    -59.912    -66.455   -268.805    142.974
     -0.181     12.642      4.841    -60.197    -66.186   -268.735    142.093
     -0.183     12.774      5.378    -60.481    -65.918   -268.661    141.215
     -0.185     12.905      5.915    -60.762    -65.651   -268.581    140.340
     -0.187     13.036      6.452    -61.042    -65.385   -268.497    139.468
     -0.189     13.167      6.989    -61.320    -65.121   -268.408    138.600
     -0.191     13.297      7.526    -61.597    -64.858   -268.313    137.736
     -0.193     13.426      8.063    -61.871    -64.596   -268.215    136.876
     -0.195     13.555      8.599    -62.144    -64.336   -268.111    136.020
     -0.197     13.684      9.135    -62.415    -64.078   -268.003    135.168
     -0.199     13.812      9.671    -62.685    -63.822   -267.891    134.321
     -0.201     13.939     10.207    -62.953    -63.567   -267.775    133.479
     -0.203     14.066     10.742    -63.219    -63.315   -267.654    132.642
     -0.205     14.192     11.277    -63.483    -63.064   -267.529    131.809
     -0.207     14.318     11.812    -63.746    -62.815   -267.400    130.982
     -0.209     14.444     12.347    -64.007    -62.568   -267.266    130.160
     -0.211     14.568     12.881    -64.267    -62.322   -267.129    129.344
     -0.213     14.693     13.415    -64.524    -62.079   -266.988    128.533
     -0.215     14.817     13.949    -64.781    -61.838   -266.844    127.727
     -0.217     14.940     14.483    -65.035    -61.598   -266.695    126.927
     -0.219     15.063     15.016    -65.288    -61.361   -266.543    126.133
     -0.221     15.186     15.549    -65.540    -61.125   -266.387    125.344
     -0.223     15.308     16.081    -65.790    -60.891   -266.228    124.561
     -0.225     15.429     16.614    -66.038    -60.659   -266.065    123.784
     -0.227     15.550     17.146    -66.285    -60.429   -265.899    123.012
     -0.229     15.671     17.677    -66.530    -60.201   -265.729    122.247
     -0.231     15.791     18.209    -66.774    -59.974   -265.556    121.487
     -0.233     15.911     18.740    -67.016    -59.750   -265.380    120.733
     -0.235     16.030     19.270    -67.257    -59.527   -265.201    119.984
     -0.237     16.149     19.800    -67.496    -59.306   -265.019    119.242
     -0.239     16.267     20.330    -67.734    -59.086   -264.834    118.505
     -0.241     16.385     20.860    -67.970    -58.869   -264.646    117.774
     -0.243     16.503     21.389    -68.205    -58.653   -264.455    117.049
     -0.245     16.620     21.917    -68.438    -58.439   -264.262    116.330
     -0.247     16.737     22.446    -68.670    -58.226   -264.066    115.616
     -0.249     16.853     22.974    -68.901    -58.015   -263.867    114.908
     -0.251     16.969     23.501    -69.130    -57.806   -263.665    114.206
     -0.253     17.084     24.028    -69.358    -57.599   -263.462    113.510
     -0.255     17.199     24.555    -69.584    -57.393   -263.255    112.819
     -0.257     17.314     25.081    -69.809    -57.188   -263.046    112.134
     -0.259     17.428     25.607    -70.032    -56.986   -262.836    111.454
     -0.261     17.541     26.133    -70.255    -56.785   -262.622    110.780
     -0.263     17.655     26.658    -70.476    -56.585   -262.407    110.112
     -0.265     17.768     27.182    -70.695    -56.387   -262.189    109.449
     -0.267     17.880     27.707    -70.913    -56.190   -261.970    108.791
     -0.269     17.993     28.230    -71.130    -55.995   -261.748    108.139
     -0.271     18.104     28.754    -71.346    -55.801   -261.525    107.493
     -0.273     18.216     29.276    -71.560    -55.609   -261.299    106.851
     -0.275     18.327     29.799    -71.773    -55.418   -261.072    106.215
     -0.277     18.437     30.321    -71.985    -55.229   -260.843    105.585
     -0.279     18.548     30.842    -72.196    -55.041   -260.613    104.959
     -0.281     18.658     31.363    -72.405    -54.855   -260.380    104.339
     -0.283     18.767     31.884    -72.613    -54.670   -260.146    103.724
     -0.285     18.876     32.404    -72.820    -54.486   -259.911    103.114
     -0.287     18.985     32.923    -73.026    -54.303   -259.674    102.509
     -0.289     19.094     33.442    -73.230    -54.122   -259.435    101.909
     -0.291     19.202     33.961    -73.433    -53.943   -259.195    101.314
     -0.293     19.309     34.479    -73.635    -53.764   -258.954    100.724
     -0.295     19.417     34.997    -73.836    -53.587   -258.712    100.139
     -0.297     19.524     35.514    -74.036    -53.411   -258.468     99.559
     -0.299     19.630     36.031    -74.234    -53.237   -258.223     98.984
     -0.301     19.737     36.547    -74.432    -53.063   -257.977     98.413
     -0.303     19.843     37.063    -74.628    -52.891   -257.729     97.847
     -0.305     19.948     37.578    -74.823    -52.720   -257.481     97.286
     -0.307     20.053     38.092    -75.017    -52.551   -257.231     96.730
     -0.309     20.158     38.607    -75.210    -52.382   -256.981     96.178
     -0.311     20.263     39.120    -75.402    -52.215   -256.729     95.630
     -0.313     20.367     39.634    -75.593    -52.049   -256.477     95.087
     -0.315     20.471     40.146    -75.782    -51.884   -256.223     94.549
     -0.317     20.575     40.659    -75.971    -51.720   -255.969     94.015
     -0.319     20.678     41.170    -76.158    -51.557   -255.714     93.485
     -0.321     20.781     41.681    -76.345    -51.396   -255.459     92.960
     -0.323     20.884     42.192    -76.530    -51.236   -255.202     92.439
     -0.325     20.986     42.702    -76.714    -51.076   -254.945     91.923
     -0.327     21.088     43.212    -76.898    -50.918   -254.687     91.410
     -0.329     21.190     43.721    -77.080    -50.761   -254.428     90.902
     -0.331     21.291     44.230    -77.261    -50.605   -254.169     90.398
     -0.333     21.392     44.738    -77.442    -50.450   -253.909     89.898
     -0.335     21.493     45.245    -77.621    -50.296   -253.649     89.402
     -0.337     21.593     45.752    -77.799    -50.143   -253.388     88.910
     -0.339     21.693     46.259    -77.977    -49.991   -253.126     88.422
     -0.341     21.793     46.765    -78.153    -49.841   -252.864     87.938
     -0.343     21.893     47.270    -78.328    -49.691   -252.602     87.458
     -0.345     21.992     47.775    -78.503    -49.542   -252.339     86.981
     -0.347     22.091     48.280    -78.676    -49.394   -252.076     86.509
     -0.349     22.190     48.783    -78.849    -49.247   -251.812     86.040
     -0.351     22.288     49.287    -79.020    -49.101   -251.548     85.575
     -0.353     22.386     49.790    -79.191    -48.957   -251.284     85.114
     -0.355     22.484     50.292    -79.361    -48.813   -251.020     84.656
     -0.357     22.581     50.794    -79.530    -48.670   -250.755     84.203
     -0.359     22.678     51.295    -79.698    -48.528   -250.490     83.752
     -0.361     22.775     51.796    -79.865    -48.386   -250.224     83.305
     -0.363     22.872     52.296    -80.031    -48.246   -249.959     82.862
     -0.365     22.968     52.795    -80.196    -48.107   -249.693     82.422
     -0.367     23.064     53.295    -80.361    -47.968   -249.427     81.986
     -0.369     23.160     53.793    -80.524    -47.831   -249.161     81.553
     -0.371     23.256     54.291    -80.687    -47.694   -248.895     81.124
     -0.373     23.351     54.789    -80.849    -47.558   -248.628     80.697
     -0.375     23.446     55.286    -81.010    -47.424   -248.362     80.275
     -0.377     23.541     55.782    -81.170    -47.290   -248.095     79.855
     -0.379     23.635     56.278    -81.329    -47.156   -247.829     79.439
     -0.381     23.729     56.774    -81.488    -47.024   -247.562     79.025
     -0.383     23.823     57.268    -81.645    -46.892   -247.295     78.615
     -0.385     23.917     57.763    -81.802    -46.762   -247.029     78.209
     -0.387     24.010     58.256    -81.958    -46.632   -246.762     77.805
     -0.389     24.103     58.750    -82.113    -46.503   -246.495     77.404
     -0.391     24.196     59.242    -82.268    -46.374   -246.229     77.007
     -0.393     24.289     59.735    -82.421    -46.247   -245.962     76.612
     -0.395     24.381     60.226    -82.574    -46.120   -245.695     76.221
     -0.397     24.473     60.717    -82.726    -45.994   -245.429     75.832
     -0.399     24.565     61.208    -82.877    -45.869   -245.162     75.447
     -0.401     24.657     61.698    -83.028    -45.745   -244.896     75.064
     -0.403     24.748     62.188    -83.178    -45.621   -244.630     74.684
     -0.405     24.839     62.677    -83.327    -45.498   -244.364     74.307
     -0.407     24.930     63.165    -83.475    -45.376   -244.098     73.933
     -0.409     25.021     63.653    -83.622    -45.255   -243.832     73.561
     -0.411     25.111     64.140    -83.769    -45.134   -243.566     73.193
     -0.413     25.201     64.627    -83.915    -45.014   -243.301     72.827
     -0.415     25.291     65.114    -84.060    -44.895   -243.035     72.463
     -0.417     25.381     65.599    -84.205    -44.776   -242.770     72.103
     -0.419     25.470     66.085    -84.349    -44.659   -242.505     71.745
     -0.421     25.560     66.569    -84.492    -44.541   -242.240     71.390
     -0.423     25.649     67.054    -84.634    -44.425   -241.976     71.037
     -0.425     25.737     67.537    -84.776    -44.309   -241.712     70.687
     -0.427     25.826     68.020    -84.917    -44.194   -241.447     70.339
     -0.429     25.914     68.503    -85.058    -44.080   -241.184     69.994
     -0.431     26.002     68.985    -85.197    -43.966   -240.920     69.652
     -0.433     26.090     69.467    -85.336    -43.853   -240.657     69.312
     -0.435     26.178     69.948    -85.474    -43.741   -240.393     68.974
     -0.437     26.265     70.428    -85.612    -43.629   -240.131     68.639
     -0.439     26.352     70.908    -85.749    -43.518   -239.868     68.306
     -0.441     26.439     71.388    -85.885    -43.407   -239.606     67.976
     -0.443     26.526     71.867    -86.021    -43.298   -239.344     67.648
     -0.445     26.612     72.345    -86.156    -43.188   -239.082     67.322
     -0.447     26.698     72.823    -86.290    -43.080   -238.821     66.999
     -0.449     26.784     73.301    -86.424    -42.972   -238.560     66.678
     -0.451     26.870     73.777    -86.557    -42.865   -238.299     66.359
     -0.453     26.956     74.254    -86.689    -42.758   -238.039     66.042
     -0.455     27.041     74.730    -86.821    -42.652   -237.779     65.728
     -0.457     27.127     75.205    -86.952    -42.547   -237.519     65.416
     -0.459     27.212     75.680    -87.083    -42.442   -237.260     65.107
     -0.461     27.296     76.154    -87.213    -42.338   -237.001     64.799
     -0.463     27.381     76.628    -87.342    -42.235   -236.742     64.494
     -0.465     27.465     77.101    -87.471    -42.132   -236.484     64.190
     -0.467     27.549     77.574    -87.599    -42.030   -236.226     63.889
     -0.469     27.633     78.046    -87.726    -41.928   -235.969     63.590
     -0.471     27.717     78.517    -87.853    -41.827   -235.712     63.293
     -0.473     27.801     78.989    -87.979    -41.726   -235.455     62.998
     -0.475     27.884     79.459    -88.105    -41.626   -235.199     62.706
     -0.477     27.967     79.929    -88.230    -41.527   -234.943     62.415
     -0.479     28.050     80.399    -88.355    -41.428   -234.687     62.126
     -0.481     28.133     80.868    -88.479    -41.330   -234.432     61.839
     -0.483     28.215     81.337    -88.602    -41.232   -234.177     61.554
     -0.485     28.298     81.805    -88.725    -41.135   -233.923     61.271
     -0.487     28.380     82.272    -88.847    -41.038   -233.669     60.990
     -0.489     28.462     82.740    -88.969    -40.942   -233.416     60.711
     -0.491     28.544     83.206    -89.090    -40.846   -233.163     60.434
     -0.493     28.625     83.672    -89.211    -40.751   -232.910     60.159
     -0.495     28.707     84.138    -89.331    -40.656   -232.658     59.885
     -0.497     28.788     84.603    -89.450    -40.562   -232.406     59.613
     -0.499     28.869     85.067    -89.569    -40.469   -232.154     59.344
     -0.501     28.950     85.531    -89.688    -40.376   -231.903     59.076
     -0.503     29.031     85.995    -89.805    -40.283   -231.653     58.809
     -0.505     29.111     86.458    -89.923    -40.191   -231.403     58.545
     -0.507     29.191     86.921    -90.040    -40.100   -231.153     58.282
     -0.509     29.271     87.383    -90.156    -40.009   -230.904     58.021
     -0.511     29.351     87.844    -90.272    -39.918   -230.655     57.762
     -0.513     29.431     88.305    -90.387    -39.828   -230.406     57.504
     -0.515     29.511     88.766    -90.502    -39.738   -230.158     57.248
     -0.517     29.590     89.226    -90.616    -39.649   -229.911     56.994
     -0.519     29.669     89.685    -90.730    -39.561   -229.664     56.741
     -0.521     29.748     90.145    -90.843    -39.472   -229.417     56.491
     -0.523     29.827     90.603    -90.956    -39.385   -229.171     56.241
     -0.525     29.906     91.061    -91.068    -39.297   -228.925     55.994
     -0.527     29.984     91.519    -91.180    -39.210   -228.680     55.747
     -0.529     30.063     91.976    -91.291    -39.124   -228.435     55.503
     -0.531     30.141     92.433    -91.402    -39.038   -228.191     55.260
     -0.533     30.219     92.889    -91.512    -38.953   -227.947     55.019
     -0.535     30.297     93.344    -91.622    -38.868   -227.704     54.779
     -0.537     30.374     93.800    -91.731    -38.783   -227.461     54.540
     -0.539     30.452     94.254    -91.840    -38.699   -227.218     54.304
     -0.541     30.529     94.708    -91.948    -38.615   -226.976     54.068
     -0.543     30.606     95.162    -92.056    -38.532   -226.734     53.834
     -0.545     30.683     95.615    -92.164    -38.449   -226.493     53.602
     -0.547     30.760     96.068    -92.271    -38.366   -226.253     53.371
     -0.549     30.837     96.520    -92.377    -38.284   -226.012     53.142
     -0.551     30.913     96.972    -92.483    -38.202   -225.773     52.913
     -0.553     30.989     97.423    -92.589    -38.121   -225.533     52.687
     -0.555     31.066     97.874    -92.694    -38.040   -225.294     52.462
     -0.557     31.142     98.325    -92.799    -37.959   -225.056     52.238
     -0.559     31.217     98.775    -92.903    -37.879   -224.818     52.015
     -0.561     31.293     99.224    -93.007    -37.800   -224.581     51.794
     -0.563     31.369     99.673    -93.110    -37.720   -224.344     51.575
     -0.565     31.444    100.121    -93.213    -37.641   -224.107     51.356
     -0.567     31.519    100.569    -93.315    -37.563   -223.871     51.139
     -0.569     31.594    101.017    -93.417    -37.485   -223.635     50.923
     -0.571     31.669    101.464    -93.519    -37.407   -223.400     50.709
     -0.573     31.744    101.910    -93.620    -37.329   -223.166     50.496
     -0.575     31.818    102.356    -93.721    -37.252   -222.931     50.284
     -0.577     31.893    102.802    -93.821    -37.176   -222.698     50.073
     -0.579     31.967    103.247    -93.921    -37.099   -222.464     49.864
     -0.581     32.041    103.692    -94.021    -37.023   -222.232     49.656
     -0.583     32.115    104.136    -94.120    -36.948   -221.999     49.449
     -0.585     32.189    104.580    -94.219    -36.872   -221.767     49.244
     -0.587     32.263    105.023    -94.317    -36.797   -221.536     49.039
     -0.589     32.336    105.466    -94.415    -36.723   -221.305     48.836
     -0.591     32.410    105.908    -94.512    -36.649   -221.075     48.634
     -0.593     32.483    106.350    -94.609    -36.575   -220.845     48.434
     -0.595     32.556    106.792    -94.706    -36.501   -220.615     48.234
     -0.597     32.629    107.233    -94.802    -36.428   -220.386     48.036
     -0.599     32.702    107.673    -94.898    -36.355   -220.157     47.838
     -0.601     32.774    108.113    -94.994    -36.283   -219.929     47.642
     -0.603     32.847    108.553    -95.089    -36.211   -219.702     47.447
     -0.605     32.919    108.992    -95.184    -36.139   -219.474     47.254
     -0.607     32.991    109.431    -95.278    -36.067   -219.248     47.061
     -0.609     33.063    109.869    -95.372    -35.996   -219.021     46.869
     -0.611     33.135    110.307    -95.465    -35.925   -218.795     46.679
     -0.613     33.207    110.744    -95.558    -35.855   -218.570     46.490
     -0.615     33.279    111.181    -95.651    -35.784   -218.345     46.301
     -0.617     33.350    111.618    -95.744    -35.714   -218.121     46.114
     -0.619     33.422    112.054    -95.836    -35.645   -217.897     45.928
     -0.621     33.493    112.489    -95.927    -35.575   -217.673     45.743
     -0.623     33.564    112.925    -96.019    -35.506   -217.450     45.559
     -0.625     33.635    113.359    -96.110    -35.438   -217.227     45.376
     -0.627     33.706    113.793    -96.200    -35.369   -217.005     45.194
     -0.629     33.776    114.227    -96.290    -35.301   -216.783     45.013
     -0.631     33.847    114.661    -96.380    -35.234   -216.562     44.833
     -0.633     33.917    115.093    -96.470    -35.166   -216.341     44.654
     -0.635     33.988    115.526    -96.559    -35.099   -216.121     44.477
     -0.637     34.058    115.958    -96.648    -35.032   -215.901     44.300
     -0.639     34.128    116.390    -96.736    -34.965   -215.682     44.124
     -0.641     34.198    116.821    -96.824    -34.899   -215.463     43.949
     -0.643     34.267    117.251    -96.912    -34.833   -215.244     43.775
     -0.645     34.337    117.682    -96.999    -34.767   -215.026     43.602
     -0.647     34.406    118.112    -97.086    -34.702   -214.808     43.430
     -0.649     34.476    118.541    -97.173    -34.637   -214.591     43.259
     -0.651     34.545    118.970    -97.259    -34.572   -214.374     43.089
     -0.653     34.614    119.398    -97.345    -34.507   -214.158     42.919
     -0.655     34.683    119.827    -97.431    -34.443   -213.942     42.751
     -0.657     34.752    120.254    -97.516    -34.379   -213.727     42.584
     -0.659     34.820    120.681    -97.601    -34.315   -213.512     42.417
     -0.661     34.889    121.108    -97.686    -34.251   -213.297     42.252
     -0.663     34.957    121.535    -97.770    -34.188   -213.083     42.087
     -0.665     35.026    121.961    -97.854    -34.125   -212.869     41.923
     -0.667     35.094    122.386    -97.938    -34.062   -212.656     41.760
     -0.669     35.162    122.811    -98.021    -34.000   -212.444     41.598
     -0.671     35.230    123.236    -98.104    -33.938   -212.231     41.437
     -0.673     35.298    123.660    -98.187    -33.876   -212.019     41.277
     -0.675     35.365    124.084    -98.270    -33.814   -211.808     41.117
     -0.677     35.433    124.507    -98.352    -33.752   -211.597     40.959
     -0.679     35.500    124.930    -98.433    -33.691   -211.386     40.801
     -0.681     35.568    125.353    -98.515    -33.630   -211.176     40.644
     -0.683     35.635    125.775    -98.596    -33.569   -210.966     40.488
     -0.685     35.702    126.197    -98.677    -33.509   -210.757     40.333
     -0.687     35.769    126.618    -98.757    -33.449   -210.548     40.178
     -0.689     35.836    127.039    -98.837    -33.389   -210.340     40.025
     -0.691     35.903    127.459    -98.917    -33.329   -210.132     39.872
     -0.693     35.969    127.879    -98.997    -33.270   -209.924     39.720
     -0.695     36.036    128.299    -99.076    -33.210   -209.717     39.569
     -0.697     36.102    128.718    -99.155    -33.151   -209.510     39.418
     -0.699     36.168    129.137    -99.234    -33.093   -209.304     39.269
     -0.701     36.234    129.556    -99.312    -33.034   -209.098     39.120
     -0.703     36.300    129.974    -99.390    -32.976   -208.893     38.972
     -0.705     36.366    130.391    -99.468    -32.918   -208.688     38.824
     -0.707     36.432    130.808    -99.546    -32.860   -208.483     38.678
     -0.709     36.498    131.225    -99.623    -32.802   -208.279     38.532
     -0.711     36.563    131.641    -99.700    -32.745   -208.075     38.387
     -0.713     36.629    132.057    -99.776    -32.688   -207.872     38.242
     -0.715     36.694    132.473    -99.853    -32.631   -207.669     38.099
     -0.717     36.759    132.888    -99.929    -32.574   -207.466     37.956
     -0.719     36.824    133.303   -100.005    -32.517   -207.264     37.814
     -0.721     36.889    133.717   -100.080    -32.461   -207.062     37.672
     -0.723     36.954    134.131   -100.155    -32.405   -206.861     37.531
     -0.725     37.019    134.545   -100.230    -32.349   -206.660     37.391
     -0.727     37.084    134.958   -100.305    -32.294   -206.460     37.252
     -0.729     37.148    135.370   -100.379    -32.238   -206.260     37.113
     -0.731     37.212    135.783   -100.453    -32.183   -206.060     36.976
     -0.733     37.277    136.195   -100.527    -32.128   -205.861     36.838
     -0.735     37.341    136.606   -100.601    -32.073   -205.662     36.702
     -0.737     37.405    137.017   -100.674    -32.018   -205.463     36.566
     -0.739     37.469    137.428   -100.747    -31.964   -205.265     36.431
     -0.741     37.533    137.838   -100.820    -31.910   -205.068     36.296
     -0.743     37.597    138.248   -100.892    -31.856   -204.870     36.162
     -0.745     37.660    138.658   -100.964    -31.802   -204.673     36.029
     -0.747     37.724    139.067   -101.036    -31.749   -204.477     35.897
     -0.749     37.787    139.476   -101.108    -31.695   -204.281     35.765
     -0.751     37.851    139.884   -101.179    -31.642   -204.085     35.633
     -0.753     37.914    140.292   -101.250    -31.589   -203.890     35.503
     -0.755     37.977    140.700   -101.321    -31.536   -203.695     35.373
     -0.757     38.040    141.107   -101.392    -31.484   -203.501     35.243
     -0.759     38.103    141.514   -101.462    -31.431   -203.307     35.115
     -0.761     38.166    141.920   -101.532    -31.379   -203.113     34.987
     -0.763     38.229    142.326   -101.602    -31.327   -202.919     34.859
     -0.765     38.291    142.732   -101.672    -31.275   -202.727     34.732
     -0.767     38.354    143.137   -101.741    -31.224   -202.534     34.606
     -0.769     38.416    143.542   -101.810    -31.172   -202.342     34.480
     -0.771     38.478    143.946   -101.879    -31.121   -202.150     34.355
     -0.773     38.540    144.350   -101.948    -31.070   -201.959     34.231
     -0.775     38.603    144.754   -102.016    -31.019   -201.768     34.107
     -0.777     38.665    145.158   -102.084    -30.969   -201.577     33.984
     -0.779     38.726    145.561   -102.152    -30.918   -201.387     33.861
     -0.781     38.788    145.963   -102.220    -30.868   -201.197     33.739
     -0.783     38.850    146.365   -102.287    -30.818   -201.007     33.618
     -0.785     38.912    146.767   -102.354    -30.768   -200.818     33.497
     -0.787     38.973    147.169   -102.421    -30.718   -200.629     33.376
     -0.789     39.034    147.570   -102.488    -30.668   -200.441     33.256
     -0.791     39.096    147.970   -102.554    -30.619   -200.253     33.137
     -0.793     39.157    148.371   -102.620    -30.570   -200.065     33.019
     -0.795     39.218    148.771   -102.686    -30.520   -199.878     32.900
     -0.797     39.279    149.170   -102.752    -30.472   -199.691     32.783
     -0.799     39.340    149.569   -102.817    -30.423   -199.505     32.666
     -0.801     39.401    149.968   -102.882    -30.374   -199.319     32.549
     -0.803     39.461    150.367   -102.947    -30.326   -199.133     32.433
     -0.805     39.522    150.765   -103.012    -30.278   -198.947     32.318
     -0.807     39.582    151.162   -103.077    -30.230   -198.762     32.203
     -0.809     39.643    151.560   -103.141    -30.182   -198.578     32.089
     -0.811     39.703    151.957   -103.205    -30.134   -198.393     31.975
     -0.813     39.763    152.353   -103.269    -30.086   -198.209     31.862
     -0.815     39.824    152.750   -103.332    -30.039   -198.026     31.749
     -0.817     39.884    153.145   -103.396    -29.992   -197.842     31.637
     -0.819     39.943    153.541   -103.459    -29.945   -197.659     31.525
     -0.821     40.003    153.936   -103.522    -29.898   -197.477     31.414
     -0.823     40.063    154.331   -103.585    -29.851   -197.295     31.303
     -0.825     40.123    154.725   -103.647    -29.805   -197.113     31.193
     -0.827     40.182    155.119   -103.709    -29.758   -196.931     31.083
     -0.829     40.242    155.513   -103.771    -29.712   -196.750     30.974
     -0.831     40.301    155.906   -103.833    -29.666   -196.569     30.865
     -0.833     40.360    156.299   -103.895    -29.620   -196.389     30.757
     -0.835     40.420    156.692   -103.956    -29.574   -196.209     30.649
     -0.837     40.479    157.084   -104.018    -29.528   -196.029     30.542
     -0.839     40.538    157.476   -104.078    -29.483   -195.850     30.435
