#         t          x          y          z         vx         vy         vz
      0.001     -1.060    -41.050    -27.830    -57.600   -225.960    221.160
     -0.001     -0.945    -40.597    -28.272    -57.715   -227.353    220.529
     -0.003     -0.829    -40.141    -28.712    -57.826   -228.739    219.881
     -0.005     -0.713    -39.682    -29.151    -57.935   -230.118    219.215
     -0.007     -0.597    -39.220    -29.589    -58.041   -231.490    218.532
     -0.009     -0.481    -38.756    -30.025    -58.144   -232.853    217.832
     -0.011     -0.365    -38.289    -30.460    -58.243   -234.207    217.114
     -0.013     -0.248    -37.819    -30.894    -58.340   -235.553    216.379
     -0.015     -0.131    -37.347    -31.326    -58.434   -236.889    215.627
     -0.017     -0.015    -36.871    -31.756    -58.524   -238.216    214.858
     -0.019      0.103    -36.394    -32.185    -58.612   -239.532    214.072
     -0.021      0.220    -35.913    -32.613    -58.696   -240.837    213.270
     -0.023      0.337    -35.430    -33.038    -58.777   -242.131    212.452
     -0.025      0.455    -34.945    -33.462    -58.855   -243.413    211.617
     -0.027      0.573    -34.457    -33.885    -58.930   -244.684    210.767
     -0.029      0.691    -33.966    -34.305    -59.001   -245.941    209.900
     -0.031      0.809    -33.473    -34.724    -59.070   -247.186    209.019
     -0.033      0.927    -32.977    -35.141    -59.135   -248.418    208.122
     -0.035      1.045    -32.479    -35.557    -59.196   -249.636    207.211
     -0.037      1.164    -31.979    -35.970    -59.255   -250.840    206.284
     -0.039      1.282    -31.476    -36.382    -59.310   -252.029    205.344
     -0.041      1.401    -30.971    -36.792    -59.363   -253.203    204.390
     -0.043      1.520    -30.463    -37.199    -59.412   -254.362    203.422
     -0.045      1.639    -29.953    -37.605    -59.457   -255.505    202.441
     -0.047      1.758    -29.441    -38.009    -59.500   -256.632    201.447
     -0.049      1.877    -28.927    -38.411    -59.539   -257.743    200.440
     -0.051      1.996    -28.410    -38.811    -59.575   -258.836    199.422
     -0.053      2.115    -27.891    -39.209    -59.609   -259.913    198.391
     -0.055      2.234    -27.371    -39.604    -59.639   -260.972    197.350
     -0.057      2.354    -26.848    -39.998    -59.666   -262.013    196.298
     -0.059      2.473    -26.323    -40.390    -59.689   -263.036    195.235
     -0.061      2.592    -25.795    -40.779    -59.710   -264.041    194.162
     -0.063      2.712    -25.266    -41.166    -59.728   -265.027    193.081
     -0.065      2.831    -24.735    -41.551    -59.743   -265.993    191.990
     -0.067      2.951    -24.202    -41.934    -59.755   -266.941    190.890
     -0.069      3.070    -23.668    -42.315    -59.764   -267.869    189.783
     -0.071      3.190    -23.131    -42.693    -59.771   -268.777    188.668
     -0.073      3.309    -22.593    -43.070    -59.774   -269.665    187.546
     -0.075      3.429    -22.052    -43.444    -59.775   -270.533    186.417
     -0.077      3.548    -21.510    -43.815    -59.773   -271.380    185.283
     -0.079      3.668    -20.967    -44.185    -59.768   -272.207    184.143
     -0.081      3.787    -20.422    -44.552    -59.761   -273.012    182.998
     -0.083      3.907    -19.875    -44.917    -59.751   -273.797    181.848
     -0.085      4.026    -19.326    -45.279    -59.738   -274.560    180.695
     -0.087      4.146    -18.777    -45.639    -59.723   -275.301    179.538
     -0.089      4.265    -18.225    -45.997    -59.705   -276.021    178.378
     -0.091      4.385    -17.673    -46.353    -59.684   -276.719    177.216
     -0.093      4.504    -17.118    -46.706    -59.661   -277.396    176.052
     -0.095      4.623    -16.563    -47.057    -59.636   -278.050    174.887
     -0.097      4.743    -16.006    -47.406    -59.608   -278.681    173.721
     -0.099      4.862    -15.448    -47.752    -59.577   -279.290    172.554
     -0.101      4.981    -14.889    -48.096    -59.544   -279.877    171.387
     -0.103      5.100    -14.329    -48.438    -59.508   -280.441    170.221
     -0.105      5.219    -13.767    -48.777    -59.469   -280.982    169.056
     -0.107      5.338    -13.205    -49.114    -59.428   -281.500    167.892
     -0.109      5.457    -12.641    -49.448    -59.383   -281.995    166.730
     -0.111      5.575    -12.077    -49.781    -59.336   -282.467    165.571
     -0.113      5.694    -11.512    -50.111    -59.286   -282.915    164.414
     -0.115      5.813    -10.945    -50.438    -59.232   -283.340    163.259
     -0.117      5.931    -10.378    -50.764    -59.174   -283.741    162.108
     -0.119      6.049     -9.810    -51.087    -59.113   -284.119    160.961
     -0.121      6.167     -9.242    -51.408    -59.048   -284.473    159.817
     -0.123      6.285     -8.672    -51.726    -58.979   -284.803    158.676
     -0.125      6.403     -8.103    -52.042    -58.906   -285.109    157.540
     -0.127      6.521     -7.532    -52.356    -58.827   -285.391    156.408
     -0.129      6.639     -6.961    -52.668    -58.744   -285.650    155.280
     -0.131      6.756     -6.389    -52.977    -58.655   -285.884    154.156
     -0.133      6.873     -5.817    -53.285    -58.560   -286.095    153.035
     -0.135      6.990     -5.245    -53.590    -58.459   -286.283    151.919
     -0.137      7.107     -4.672    -53.892    -58.352   -286.447    150.806
     -0.139      7.224     -4.099    -54.193    -58.237   -286.588    149.696
     -0.141      7.340     -3.526    -54.491    -58.115   -286.706    148.589
     -0.143      7.456     -2.953    -54.787    -57.986   -286.802    147.485
     -0.145      7.572     -2.379    -55.081    -57.849   -286.877    146.383
     -0.147      7.687     -1.805    -55.373    -57.704   -286.931    145.283
     -0.149      7.803     -1.231    -55.662    -57.550   -286.964    144.184
     -0.151      7.918     -0.657    -55.949    -57.388   -286.979    143.085
     -0.153      8.032     -0.083    -56.234    -57.217   -286.974    141.987
     -0.155      8.147      0.491    -56.517    -57.038   -286.952    140.890
     -0.157      8.260      1.065    -56.798    -56.851   -286.913    139.792
     -0.159      8.374      1.638    -57.076    -56.656   -286.859    138.693
     -0.161      8.487      2.212    -57.353    -56.452   -286.790    137.594
     -0.163      8.600      2.785    -57.627    -56.242   -286.708    136.494
     -0.165      8.712      3.359    -57.899    -56.024   -286.613    135.393
     -0.167      8.824      3.932    -58.168    -55.800   -286.507    134.292
     -0.169      8.935      4.505    -58.436    -55.570   -286.391    133.189
     -0.171      9.046      5.077    -58.701    -55.335   -286.264    132.086
     -0.173      9.157      5.650    -58.964    -55.094   -286.129    130.983
     -0.175      9.266      6.222    -59.225    -54.849   -285.986    129.880
     -0.177      9.376      6.794    -59.484    -54.601   -285.835    128.777
     -0.179      9.485      7.365    -59.740    -54.349   -285.678    127.675
     -0.181      9.593      7.936    -59.994    -54.095   -285.514    126.575
     -0.183      9.701      8.507    -60.247    -53.839   -285.344    125.475
     -0.185      9.809      9.078    -60.496    -53.581   -285.169    124.378
     -0.187      9.916      9.648    -60.744    -53.321   -284.989    123.283
     -0.189     10.022     10.218    -60.990    -53.061   -284.804    122.192
     -0.191     10.128     10.787    -61.233    -52.801   -284.615    121.103
     -0.193     10.233     11.356    -61.474    -52.540   -284.421    120.018
     -0.195     10.338     11.925    -61.713    -52.280   -284.223    118.938
     -0.197     10.442     12.493    -61.950    -52.019   -284.020    117.861
     -0.199     10.546     13.061    -62.184    -51.760   -283.814    116.790
     -0.201     10.649     13.628    -62.417    -51.501   -283.604    115.723
     -0.203     10.752     14.195    -62.647    -51.244   -283.390    114.662
     -0.205     10.854     14.762    -62.876    -50.988   -283.172    113.606
     -0.207     10.956     15.328    -63.102    -50.733   -282.951    112.557
     -0.209     11.057     15.894    -63.326    -50.479   -282.725    111.513
     -0.211     11.158     16.459    -63.548    -50.227   -282.497    110.476
     -0.213     11.258     17.024    -63.768    -49.976   -282.264    109.445
     -0.215     11.358     17.588    -63.986    -49.728   -282.028    108.420
     -0.217     11.457     18.152    -64.201    -49.481   -281.788    107.403
     -0.219     11.556     18.715    -64.415    -49.235   -281.545    106.392
     -0.221     11.654     19.278    -64.627    -48.992   -281.299    105.388
     -0.223     11.752     19.840    -64.837    -48.750   -281.049    104.391
     -0.225     11.849     20.402    -65.044    -48.510   -280.795    103.401
     -0.227     11.946     20.964    -65.250    -48.272   -280.538    102.418
     -0.229     12.042     21.524    -65.454    -48.036   -280.278    101.443
     -0.231     12.138     22.085    -65.656    -47.802   -280.014    100.475
     -0.233     12.233     22.644    -65.856    -47.570   -279.747     99.514
     -0.235     12.328     23.204    -66.054    -47.339   -279.477     98.561
     -0.237     12.423     23.762    -66.250    -47.110   -279.204     97.615
     -0.239     12.517     24.320    -66.445    -46.884   -278.927     96.676
     -0.241     12.610     24.878    -66.637    -46.658   -278.648     95.744
     -0.243     12.703     25.435    -66.828    -46.435   -278.365     94.820
     -0.245     12.796     25.991    -67.016    -46.214   -278.079     93.904
     -0.247     12.888     26.547    -67.203    -45.994   -277.791     92.994
     -0.249     12.980     27.103    -67.388    -45.776   -277.499     92.092
     -0.251     13.071     27.657    -67.572    -45.560   -277.205     91.197
     -0.253     13.162     28.211    -67.753    -45.346   -276.908     90.310
     -0.255     13.253     28.765    -67.933    -45.133   -276.608     89.430
     -0.257     13.343     29.318    -68.111    -44.922   -276.306     88.557
     -0.259     13.432     29.870    -68.287    -44.713   -276.001     87.691
     -0.261     13.522     30.422    -68.462    -44.505   -275.693     86.832
     -0.263     13.610     30.973    -68.634    -44.299   -275.383     85.980
     -0.265     13.699     31.523    -68.806    -44.094   -275.070     85.136
     -0.267     13.787     32.073    -68.975    -43.891   -274.755     84.298
     -0.269     13.874     32.622    -69.143    -43.690   -274.438     83.468
     -0.271     13.961     33.171    -69.309    -43.490   -274.118     82.644
     -0.273     14.048     33.719    -69.473    -43.292   -273.796     81.827
     -0.275     14.135     34.266    -69.636    -43.095   -273.472     81.017
     -0.277     14.221     34.813    -69.797    -42.900   -273.146     80.214
     -0.279     14.306     35.359    -69.957    -42.706   -272.818     79.417
     -0.281     14.391     35.904    -70.115    -42.514   -272.488     78.627
     -0.283     14.476     36.449    -70.272    -42.323   -272.156     77.844
     -0.285     14.561     36.993    -70.426    -42.133   -271.822     77.068
     -0.287     14.645     37.536    -70.580    -41.945   -271.487     76.297
     -0.289     14.729     38.079    -70.732    -41.758   -271.149     75.534
     -0.291     14.812     38.621    -70.882    -41.573   -270.810     74.777
     -0.293     14.895     39.162    -71.031    -41.389   -270.469     74.026
     -0.295     14.977     39.702    -71.178    -41.206   -270.126     73.281
     -0.297     15.060     40.242    -71.324    -41.025   -269.782     72.543
     -0.299     15.142     40.782    -71.468    -40.845   -269.437     71.810
     -0.301     15.223     41.320    -71.611    -40.666   -269.090     71.084
     -0.303     15.304     41.858    -71.753    -40.489   -268.741     70.364
     -0.305     15.385     42.395    -71.893    -40.313   -268.392     69.650
     -0.307     15.465     42.932    -72.031    -40.138   -268.040     68.942
     -0.309     15.546     43.467    -72.168    -39.964   -267.688     68.240
     -0.311     15.625     44.002    -72.304    -39.791   -267.334     67.544
     -0.313     15.705     44.537    -72.439    -39.620   -266.980     66.853
     -0.315     15.784     45.070    -72.572    -39.450   -266.624     66.168
     -0.317     15.863     45.603    -72.703    -39.281   -266.267     65.489
     -0.319     15.941     46.135    -72.834    -39.113   -265.908     64.816
     -0.321     16.019     46.667    -72.962    -38.946   -265.549     64.148
     -0.323     16.097     47.197    -73.090    -38.781   -265.189     63.485
     -0.325     16.174     47.727    -73.216    -38.616   -264.828     62.828
     -0.327     16.251     48.257    -73.341    -38.453   -264.466     62.177
     -0.329     16.328     48.785    -73.465    -38.291   -264.104     61.531
     -0.331     16.404     49.313    -73.588    -38.129   -263.740     60.890
     -0.333     16.480     49.840    -73.709    -37.969   -263.376     60.254
     -0.335     16.556     50.367    -73.829    -37.810   -263.011     59.624
     -0.337     16.632     50.892    -73.947    -37.652   -262.645     58.999
     -0.339     16.707     51.417    -74.065    -37.495   -262.278     58.378
     -0.341     16.782     51.941    -74.181    -37.339   -261.911     57.763
     -0.343     16.856     52.465    -74.296    -37.184   -261.544     57.153
     -0.345     16.930     52.988    -74.409    -37.031   -261.175     56.548
     -0.347     17.004     53.510    -74.522    -36.878   -260.806     55.948
     -0.349     17.078     54.031    -74.633    -36.726   -260.437     55.352
     -0.351     17.151     54.551    -74.743    -36.575   -260.067     54.762
     -0.353     17.224     55.071    -74.852    -36.425   -259.697     54.176
     -0.355     17.297     55.590    -74.960    -36.276   -259.326     53.595
     -0.357     17.369     56.108    -75.067    -36.127   -258.955     53.018
     -0.359     17.441     56.626    -75.172    -35.980   -258.584     52.446
     -0.361     17.513     57.143    -75.276    -35.834   -258.212     51.879
     -0.363     17.585     57.659    -75.380    -35.689   -257.840     51.316
     -0.365     17.656     58.174    -75.482    -35.544   -257.468     50.758
     -0.367     17.727     58.689    -75.583    -35.401   -257.095     50.204
     -0.369     17.798     59.202    -75.682    -35.258   -256.722     49.655
     -0.371     17.868     59.716    -75.781    -35.116   -256.349     49.109
     -0.373     17.938     60.228    -75.879    -34.975   -255.976     48.568
     -0.375     18.008     60.739    -75.976    -34.835   -255.602     48.032
     -0.377     18.077     61.250    -76.071    -34.696   -255.229     47.499
     -0.379     18.147     61.760    -76.166    -34.557   -254.855     46.971
     -0.381     18.216     62.270    -76.259    -34.420   -254.481     46.447
     -0.383     18.284     62.778    -76.351    -34.283   -254.107     45.927
     -0.385     18.353     63.286    -76.443    -34.147   -253.733     45.411
     -0.387     18.421     63.793    -76.533    -34.012   -253.359     44.899
     -0.389     18.489     64.300    -76.622    -33.878   -252.985     44.391
     -0.391     18.556     64.805    -76.711    -33.744   -252.611     43.886
     -0.393     18.624     65.310    -76.798    -33.612   -252.238     43.386
     -0.395     18.691     65.814    -76.884    -33.480   -251.864     42.890
     -0.397     18.758     66.317    -76.969    -33.349   -251.490     42.397
     -0.399     18.824     66.820    -77.054    -33.218   -251.116     41.908
     -0.401     18.891     67.322    -77.137    -33.088   -250.742     41.423
     -0.403     18.957     67.823    -77.219    -32.960   -250.368     40.941
     -0.405     19.022     68.323    -77.301    -32.831   -249.995     40.464
     -0.407     19.088     68.823    -77.381    -32.704   -249.622     39.989
     -0.409     19.153     69.322    -77.461    -32.577   -249.248     39.519
     -0.411     19.218     69.820    -77.539    -32.451   -248.875     39.052
     -0.413     19.283     70.317    -77.617    -32.326   -248.502     38.588
     -0.415     19.348     70.814    -77.694    -32.202   -248.130     38.128
     -0.417     19.412     71.310    -77.769    -32.078   -247.757     37.671
     -0.419     19.476     71.805    -77.844    -31.955   -247.385     37.218
     -0.421     19.540     72.299    -77.918    -31.832   -247.013     36.768
     -0.423     19.603     72.793    -77.991    -31.710   -246.641     36.321
     -0.425     19.666     73.286    -78.064    -31.589   -246.269     35.878
     -0.427     19.730     73.778    -78.135    -31.469   -245.898     35.438
     -0.429     19.792     74.270    -78.205    -31.349   -245.527     35.001
     -0.431     19.855     74.760    -78.275    -31.230   -245.156     34.568
     -0.433     19.917     75.250    -78.344    -31.112   -244.786     34.137
     -0.435     19.979     75.739    -78.411    -30.994   -244.416     33.710
     -0.437     20.041     76.228    -78.478    -30.877   -244.046     33.286
     -0.439     20.103     76.716    -78.545    -30.760   -243.676     32.865
     -0.441     20.164     77.203    -78.610    -30.644   -243.307     32.447
     -0.443     20.225     77.689    -78.674    -30.529   -242.938     32.032
     -0.445     20.286     78.174    -78.738    -30.414   -242.570     31.620
     -0.447     20.347     78.659    -78.801    -30.300   -242.202     31.210
     -0.449     20.408     79.143    -78.863    -30.187   -241.834     30.804
     -0.451     20.468     79.626    -78.924    -30.074   -241.467     30.401
     -0.453     20.528     80.109    -78.985    -29.962   -241.100     30.001
     -0.455     20.588     80.591    -79.044    -29.850   -240.733     29.603
     -0.457     20.647     81.072    -79.103    -29.739   -240.367     29.209
     -0.459     20.707     81.552    -79.161    -29.629   -240.001     28.817
     -0.461     20.766     82.032    -79.218    -29.519   -239.636     28.427
     -0.463     20.825     82.511    -79.275    -29.409   -239.271     28.041
     -0.465     20.883     82.989    -79.330    -29.301   -238.907     27.657
     -0.467     20.942     83.467    -79.385    -29.192   -238.543     27.276
     -0.469     21.000     83.943    -79.439    -29.085   -238.179     26.898
     -0.471     21.058     84.419    -79.493    -28.978   -237.816     26.522
     -0.473     21.116     84.895    -79.546    -28.871   -237.454     26.149
     -0.475     21.174     85.369    -79.598    -28.765   -237.091     25.779
     -0.477     21.231     85.843    -79.649    -28.660   -236.730     25.411
     -0.479     21.288     86.316    -79.699    -28.555   -236.368     25.045
     -0.481     21.345     86.788    -79.749    -28.451   -236.008     24.682
     -0.483     21.402     87.260    -79.798    -28.347   -235.647     24.322
     -0.485     21.459     87.731    -79.846    -28.243   -235.288     23.964
     -0.487     21.515     88.201    -79.894    -28.141   -234.928     23.609
     -0.489     21.571     88.671    -79.941    -28.038   -234.570     23.255
     -0.491     21.627     89.139    -79.987    -27.936   -234.211     22.905
     -0.493     21.683     89.607    -80.032    -27.835   -233.853     22.556
     -0.495     21.739     90.075    -80.077    -27.734   -233.496     22.210
     -0.497     21.794     90.541    -80.121    -27.634   -233.139     21.867
     -0.499     21.849     91.007    -80.164    -27.534   -232.783     21.526
     -0.501     21.904     91.473    -80.207    -27.435   -232.428     21.186
     -0.503     21.959     91.937    -80.249    -27.336   -232.072     20.850
     -0.505     22.014     92.401    -80.291    -27.238   -231.718     20.515
     -0.507     22.068     92.864    -80.331    -27.140   -231.364     20.183
     -0.509     22.122     93.326    -80.371    -27.043   -231.010     19.853
     -0.511     22.176     93.788    -80.411    -26.946   -230.657     19.525
     -0.513     22.230     94.249    -80.449    -26.849   -230.305     19.199
     -0.515     22.284     94.709    -80.487    -26.753   -229.953     18.875
     -0.517     22.337     95.169    -80.525    -26.658   -229.601     18.554
     -0.519     22.390     95.628    -80.562    -26.563   -229.250     18.235
     -0.521     22.443     96.086    -80.598    -26.468   -228.900     17.918
     -0.523     22.496     96.543    -80.633    -26.374   -228.550     17.602
     -0.525     22.549     97.000    -80.668    -26.280   -228.201     17.289
     -0.527     22.601     97.456    -80.703    -26.187   -227.853     16.978
     -0.529     22.653     97.911    -80.736    -26.094   -227.505     16.670
     -0.531     22.706     98.366    -80.769    -26.002   -227.157     16.363
     -0.533     22.757     98.820    -80.802    -25.910   -226.810     16.058
     -0.535     22.809     99.273    -80.833    -25.819   -226.464     15.755
     -0.537     22.861     99.726    -80.865    -25.728   -226.118     15.454
     -0.539     22.912    100.178    -80.895    -25.638   -225.773     15.155
     -0.541     22.963    100.629    -80.925    -25.548   -225.429     14.858
     -0.543     23.014    101.080    -80.955    -25.458   -225.085     14.563
     -0.545     23.065    101.529    -80.984    -25.369   -224.741     14.269
     -0.547     23.116    101.978    -81.012    -25.280   -224.398     13.978
     -0.549     23.166    102.427    -81.039    -25.191   -224.056     13.689
     -0.551     23.216    102.875    -81.067    -25.104   -223.715     13.401
     -0.553     23.267    103.322    -81.093    -25.016   -223.373     13.115
     -0.555     23.317    103.768    -81.119    -24.929   -223.033     12.831
     -0.557     23.366    104.214    -81.144    -24.842   -222.693     12.549
     -0.559     23.416    104.659    -81.169    -24.756   -222.354     12.268
     -0.561     23.465    105.103    -81.193    -24.670   -222.015     11.989
     -0.563     23.515    105.547    -81.217    -24.584   -221.677     11.713
     -0.565     23.564    105.990    -81.240    -24.499   -221.339     11.437
     -0.567     23.613    106.432    -81.263    -24.414   -221.002     11.164
     -0.569     23.661    106.874    -81.285    -24.330   -220.666     10.892
     -0.571     23.710    107.315    -81.306    -24.246   -220.330     10.622
     -0.573     23.758    107.755    -81.327    -24.162   -219.995     10.353
     -0.575     23.807    108.195    -81.348    -24.079   -219.660     10.087
     -0.577     23.855    108.634    -81.368    -23.996   -219.326      9.821
     -0.579     23.903    109.072    -81.387    -23.914   -218.993      9.558
     -0.581     23.950    109.510    -81.406    -23.831   -218.660      9.296
     -0.583     23.998    109.947    -81.424    -23.750   -218.328      9.036
     -0.585     24.045    110.383    -81.442    -23.668   -217.996      8.777
     -0.587     24.093    110.819    -81.459    -23.587   -217.665      8.520
     -0.589     24.140    111.254    -81.476    -23.506   -217.334      8.264
     -0.591     24.187    111.688    -81.493    -23.426   -217.004      8.010
     -0.593     24.233    112.122    -81.508    -23.346   -216.675      7.758
     -0.595     24.280    112.555    -81.524    -23.266   -216.346      7.507
     -0.597     24.326    112.987    -81.538    -23.187   -216.018      7.257
     -0.599     24.373    113.419    -81.553    -23.108   -215.691      7.009
     -0.601     24.419    113.850    -81.566    -23.030   -215.364      6.763
     -0.603     24.465    114.281    -81.580    -22.951   -215.037      6.518
     -0.605     24.511    114.710    -81.592    -22.873   -214.712      6.274
     -0.607     24.556    115.139    -81.605    -22.796   -214.386      6.032
     -0.609     24.602    115.568    -81.617    -22.718   -214.062      5.792
     -0.611     24.647    115.996    -81.628    -22.641   -213.738      5.552
     -0.613     24.692    116.423    -81.639    -22.565   -213.414      5.315
     -0.615     24.737    116.849    -81.649    -22.488   -213.091      5.078
     -0.617     24.782    117.275    -81.659    -22.412   -212.769      4.843
     -0.619     24.827    117.700    -81.669    -22.337   -212.448      4.609
     -0.621     24.872    118.125    -81.678    -22.261   -212.126      4.377
     -0.623     24.916    118.549    -81.686    -22.186   -211.806      4.146
     -0.625     24.960    118.972    -81.694    -22.112   -211.486      3.916
     -0.627     25.005    119.395    -81.702    -22.037   -211.167      3.688
     -0.629     25.049    119.817    -81.709    -21.963   -210.848      3.461
     -0.631     25.092    120.238    -81.716    -21.889   -210.530      3.236
     -0.633     25.136    120.659    -81.722    -21.816   -210.212      3.011
     -0.635     25.180    121.079    -81.728    -21.743   -209.895      2.788
     -0.637     25.223    121.499    -81.733    -21.670   -209.579      2.566
     -0.639     25.266    121.917    -81.738    -21.597   -209.263      2.346
     -0.641     25.310    122.336    -81.742    -21.525   -208.947      2.127
     -0.643     25.352    122.753    -81.746    -21.453   -208.633      1.909
     -0.645     25.395    123.170    -81.750    -21.381   -208.318      1.692
     -0.647     25.438    123.586    -81.753    -21.309   -208.005      1.476
     -0.649     25.481    124.002    -81.756    -21.238   -207.692      1.262
     -0.651     25.523    124.417    -81.758    -21.167   -207.379      1.049
     -0.653     25.565    124.832    -81.760    -21.097   -207.068      0.837
     -0.655     25.607    125.245    -81.762    -21.026   -206.756      0.626
     -0.657     25.649    125.659    -81.763    -20.956   -206.446      0.416
     -0.659     25.691    126.071    -81.763    -20.887   -206.135      0.208
     -0.661     25.733    126.483    -81.763    -20.817   -205.826      0.001
     -0.663     25.774    126.895    -81.763    -20.748   -205.517     -0.205
     -0.665     25.816    127.305    -81.763    -20.679   -205.208     -0.410
     -0.667     25.857    127.715    -81.762    -20.610   -204.900     -0.614
     -0.669     25.898    128.125    -81.760    -20.542   -204.593     -0.817
     -0.671     25.939    128.534    -81.758    -20.474   -204.286     -1.018
     -0.673     25.980    128.942    -81.756    -20.406   -203.980     -1.219
     -0.675     26.021    129.350    -81.753    -20.338   -203.674     -1.418
     -0.677     26.062    129.757    -81.750    -20.271   -203.369     -1.616
     -0.679     26.102    130.163    -81.747    -20.203   -203.064     -1.813
     -0.681     26.142    130.569    -81.743    -20.137   -202.760     -2.010
     -0.683     26.183    130.974    -81.739    -20.070   -202.457     -2.205
     -0.685     26.223    131.379    -81.734    -20.004   -202.154     -2.399
     -0.687     26.263    131.783    -81.729    -19.937   -201.852     -2.592
     -0.689     26.302    132.186    -81.724    -19.872   -201.550     -2.783
     -0.691     26.342    132.589    -81.718    -19.806   -201.249     -2.974
     -0.693     26.382    132.991    -81.712    -19.741   -200.948     -3.164
     -0.695     26.421    133.393    -81.706    -19.675   -200.648     -3.353
     -0.697     26.460    133.794    -81.699    -19.611   -200.348     -3.541
     -0.699     26.499    134.194    -81.691    -19.546   -200.049     -3.728
     -0.701     26.539    134.594    -81.684    -19.482   -199.750     -3.913
     -0.703     26.577    134.993    -81.676    -19.417   -199.452     -4.098
     -0.705     26.616    135.392    -81.667    -19.353   -199.155     -4.282
     -0.707     26.655    135.790    -81.659    -19.290   -198.858     -4.465
     -0.709     26.693    136.187    -81.650    -19.226   -198.561     -4.647
     -0.711     26.732    136.584    -81.640    -19.163   -198.265     -4.828
     -0.713     26.770    136.980    -81.630    -19.100   -197.970     -5.008
     -0.715     26.808    137.376    -81.620    -19.037   -197.675     -5.187
     -0.717     26.846    137.771    -81.609    -18.975   -197.381     -5.365
     -0.719     26.884    138.165    -81.599    -18.912   -197.087     -5.542
     -0.721     26.922    138.559    -81.587    -18.850   -196.794     -5.718
     -0.723     26.959    138.953    -81.576    -18.788   -196.501     -5.894
     -0.725     26.997    139.345    -81.564    -18.727   -196.209     -6.068
     -0.727     27.034    139.737    -81.551    -18.665   -195.917     -6.242
     -0.729     27.072    140.129    -81.539    -18.604   -195.626     -6.414
     -0.731     27.109    140.520    -81.526    -18.543   -195.335     -6.586
     -0.733     27.146    140.910    -81.512    -18.482   -195.045     -6.757
     -0.735     27.183    141.300    -81.499    -18.422   -194.756     -6.927
     -0.737     27.219    141.689    -81.485    -18.361   -194.466     -7.096
     -0.739     27.256    142.078    -81.470    -18.301   -194.178     -7.264
     -0.741     27.293    142.466    -81.456    -18.241   -193.890     -7.432
     -0.743     27.329    142.854    -81.441    -18.181   -193.602     -7.598
     -0.745     27.365    143.241    -81.425    -18.122   -193.315     -7.764
     -0.747     27.402    143.627    -81.410    -18.063   -193.028     -7.929
     -0.749     27.438    144.013    -81.394    -18.004   -192.742     -8.093
     -0.751     27.474    144.398    -81.377    -17.945   -192.457     -8.256
     -0.753     27.509    144.782    -81.361    -17.886   -192.172     -8.418
     -0.755     27.545    145.167    -81.344    -17.827   -191.887     -8.580
     -0.757     27.581    145.550    -81.326    -17.769   -191.603     -8.741
     -0.759     27.616    145.933    -81.309    -17.711   -191.320     -8.901
     -0.761     27.652    146.315    -81.291    -17.653   -191.036     -9.060
     -0.763     27.687    146.697    -81.272    -17.595   -190.754     -9.218
     -0.765     27.722    147.078    -81.254    -17.538   -190.472     -9.376
     -0.767     27.757    147.459    -81.235    -17.481   -190.190     -9.533
     -0.769     27.792    147.839    -81.216    -17.423   -189.909     -9.689
     -0.771     27.827    148.219    -81.196    -17.366   -189.628     -9.844
     -0.773     27.861    148.598    -81.176    -17.310   -189.348     -9.998
     -0.775     27.896    148.976    -81.156    -17.253   -189.069    -10.152
     -0.777     27.930    149.354    -81.136    -17.197   -188.789    -10.305
     -0.779     27.965    149.731    -81.115    -17.141   -188.511    -10.457
     -0.781     27.999    150.108    -81.094    -17.085   -188.232    -10.609
     -0.783     28.033    150.484    -81.072    -17.029   -187.955    -10.759
     -0.785     28.067    150.860    -81.051    -16.973   -187.677    -10.909
     -0.787     28.101    151.235    -81.029    -16.918   -187.401    -11.059
     -0.789     28.135    151.609    -81.007    -16.863   -187.124    -11.207
     -0.791     28.168    151.983    -80.984    -16.807   -186.849    -11.355
     -0.793     28.202    152.357    -80.961    -16.753   -186.573    -11.502
     -0.795     28.235    152.730    -80.938    -16.698   -186.298    -11.648
     -0.797     28.269    153.102    -80.914    -16.643   -186.024    -11.794
     -0.799     28.302    153.474    -80.891    -16.589   -185.750    -11.939
     -0.801     28.335    153.845    -80.867    -16.535   -185.476    -12.083
     -0.803     28.368    154.216    -80.842    -16.481   -185.203    -12.227
     -0.805     28.401    154.586    -80.818    -16.427   -184.931    -12.370
     -0.807     28.434    154.955    -80.793    -16.373   -184.658    -12.512
     -0.809     28.467    155.324    -80.768    -16.320   -184.387    -12.654
     -0.811     28.499    155.693    -80.742    -16.266   -184.116    -12.794
     -0.813     28.532    156.061    -80.717    -16.213   -183.845    -12.935
     -0.815     28.564    156.428    -80.691    -16.160   -183.575    -13.074
     -0.817     28.596    156.795    -80.664    -16.107   -183.305    -13.213
     -0.819     28.628    157.161    -80.638    -16.055   -183.035    -13.351
     -0.821     28.660    157.527    -80.611    -16.002   -182.766    -13.489
     -0.823     28.692    157.893    -80.584    -15.950   -182.498    -13.626
     -0.825     28.724    158.257    -80.556    -15.898   -182.230    -13.762
     -0.827     28.756    158.621    -80.529    -15.846   -181.962    -13.898
     -0.829     28.788    158.985    -80.501    -15.794   -181.695    -14.033
     -0.831     28.819    159.348    -80.473    -15.742   -181.428    -14.167
     -0.833     28.851    159.711    -80.444    -15.691   -181.162    -14.301
