#         t          x          y          z         vx         vy         vz
      0.001      0.000      0.000      0.000      0.000      0.000      0.000
     -0.001     -0.000     -0.000     -0.000      0.006      0.264      0.182
     -0.003     -0.000     -0.001     -0.001      0.012      0.527      0.368
     -0.005     -0.000     -0.002     -0.002      0.017      0.788      0.558
     -0.007     -0.000     -0.004     -0.003      0.022      1.047      0.752
     -0.009     -0.000     -0.007     -0.005      0.025      1.305      0.949
     -0.011     -0.000     -0.009     -0.007      0.028      1.561      1.150
     -0.013     -0.000     -0.013     -0.009      0.030      1.814      1.355
     -0.015     -0.000     -0.017     -0.012      0.031      2.066      1.564
     -0.017     -0.000     -0.021     -0.016      0.032      2.315      1.777
     -0.019     -0.000     -0.026     -0.019      0.032      2.562      1.993
     -0.021     -0.001     -0.031     -0.024      0.030      2.807      2.213
     -0.023     -0.001     -0.037     -0.028      0.029      3.049      2.436
     -0.025     -0.001     -0.044     -0.033      0.026      3.289      2.663
     -0.027     -0.001     -0.050     -0.039      0.022      3.526      2.893
     -0.029     -0.001     -0.058     -0.045      0.018      3.760      3.127
     -0.031     -0.001     -0.065     -0.051      0.013      3.991      3.364
     -0.033     -0.001     -0.074     -0.058      0.007      4.220      3.605
     -0.035     -0.001     -0.082     -0.066      0.000      4.445      3.849
     -0.037     -0.001     -0.091     -0.074     -0.007      4.667      4.096
     -0.039     -0.001     -0.101     -0.082     -0.016      4.886      4.346
     -0.041     -0.001     -0.111     -0.091     -0.025      5.102      4.599
     -0.043     -0.001     -0.121     -0.101     -0.035      5.314      4.855
     -0.045     -0.001     -0.132     -0.110     -0.046      5.523      5.113
     -0.047     -0.000     -0.143     -0.121     -0.058      5.728      5.375
     -0.049     -0.000     -0.155     -0.132     -0.070      5.930      5.639
     -0.051     -0.000     -0.167     -0.144     -0.083      6.128      5.906
     -0.053      0.000     -0.180     -0.156     -0.098      6.322      6.175
     -0.055      0.000     -0.192     -0.168     -0.112      6.513      6.447
     -0.057      0.000     -0.206     -0.181     -0.128      6.699      6.721
     -0.059      0.001     -0.219     -0.195     -0.145      6.882      6.997
     -0.061      0.001     -0.233     -0.209     -0.162      7.061      7.276
     -0.063      0.001     -0.247     -0.224     -0.180      7.236      7.556
     -0.065      0.002     -0.262     -0.240     -0.199      7.406      7.838
     -0.067      0.002     -0.277     -0.256     -0.218      7.573      8.123
     -0.069      0.003     -0.292     -0.272     -0.239      7.736      8.408
     -0.071      0.003     -0.308     -0.289     -0.260      7.894      8.696
     -0.073      0.004     -0.324     -0.307     -0.282      8.048      8.985
     -0.075      0.004     -0.340     -0.325     -0.304      8.198      9.275
     -0.077      0.005     -0.357     -0.344     -0.327      8.344      9.566
     -0.079      0.006     -0.374     -0.363     -0.351      8.485      9.859
     -0.081      0.006     -0.391     -0.383     -0.376      8.623     10.153
     -0.083      0.007     -0.408     -0.404     -0.401      8.756     10.447
     -0.085      0.008     -0.426     -0.425     -0.427      8.884     10.743
     -0.087      0.009     -0.444     -0.447     -0.453      9.009     11.039
     -0.089      0.010     -0.462     -0.469     -0.480      9.129     11.336
     -0.091      0.011     -0.480     -0.492     -0.508      9.245     11.633
     -0.093      0.012     -0.499     -0.516     -0.537      9.357     11.931
     -0.095      0.013     -0.517     -0.540     -0.565      9.464     12.229
     -0.097      0.014     -0.537     -0.565     -0.595      9.568     12.527
     -0.099      0.015     -0.556     -0.590     -0.625      9.667     12.825
     -0.101      0.017     -0.575     -0.616     -0.655      9.762     13.124
     -0.103      0.018     -0.595     -0.643     -0.686      9.852     13.422
     -0.105      0.019     -0.615     -0.670     -0.718      9.939     13.720
     -0.107      0.021     -0.635     -0.698     -0.750     10.022     14.018
     -0.109      0.022     -0.655     -0.726     -0.782     10.100     14.315
     -0.111      0.024     -0.675     -0.755     -0.815     10.175     14.612
     -0.113      0.026     -0.695     -0.784     -0.849     10.245     14.909
     -0.115      0.027     -0.716     -0.814     -0.882     10.312     15.204
     -0.117      0.029     -0.737     -0.845     -0.916     10.374     15.500
     -0.119      0.031     -0.757     -0.876     -0.951     10.433     15.794
     -0.121      0.033     -0.778     -0.908     -0.986     10.488     16.087
     -0.123      0.035     -0.799     -0.941     -1.021     10.540     16.380
     -0.125      0.037     -0.821     -0.974     -1.056     10.588     16.671
     -0.127      0.039     -0.842     -1.007     -1.092     10.632     16.962
     -0.129      0.041     -0.863     -1.042     -1.128     10.672     17.251
     -0.131      0.044     -0.884     -1.076     -1.165     10.709     17.539
     -0.133      0.046     -0.906     -1.112     -1.201     10.743     17.826
     -0.135      0.048     -0.927     -1.148     -1.238     10.773     18.112
     -0.137      0.051     -0.949     -1.184     -1.276     10.800     18.396
     -0.139      0.054     -0.971     -1.221     -1.313     10.823     18.679
     -0.141      0.056     -0.992     -1.259     -1.350     10.843     18.960
     -0.143      0.059     -1.014     -1.297     -1.388     10.861     19.239
     -0.145      0.062     -1.036     -1.336     -1.426     10.875     19.518
     -0.147      0.065     -1.057     -1.375     -1.464     10.886     19.794
     -0.149      0.068     -1.079     -1.415     -1.502     10.894     20.069
     -0.151      0.071     -1.101     -1.456     -1.541     10.899     20.342
     -0.153      0.074     -1.123     -1.497     -1.579     10.901     20.614
     -0.155      0.077     -1.145     -1.538     -1.618     10.901     20.883
     -0.157      0.080     -1.166     -1.580     -1.657     10.898     21.151
     -0.159      0.084     -1.188     -1.623     -1.695     10.892     21.417
     -0.161      0.087     -1.210     -1.666     -1.734     10.884     21.681
     -0.163      0.091     -1.232     -1.709     -1.773     10.873     21.944
     -0.165      0.094     -1.253     -1.753     -1.812     10.859     22.204
     -0.167      0.098     -1.275     -1.798     -1.851     10.844     22.463
     -0.169      0.101     -1.297     -1.843     -1.890     10.826     22.719
     -0.171      0.105     -1.318     -1.889     -1.929     10.805     22.974
     -0.173      0.109     -1.340     -1.935     -1.968     10.783     23.227
     -0.175      0.113     -1.362     -1.982     -2.007     10.758     23.477
     -0.177      0.117     -1.383     -2.029     -2.046     10.731     23.726
     -0.179      0.121     -1.405     -2.077     -2.085     10.702     23.973
     -0.181      0.126     -1.426     -2.125     -2.124     10.672     24.218
     -0.183      0.130     -1.447     -2.174     -2.162     10.639     24.461
     -0.185      0.134     -1.468     -2.223     -2.201     10.604     24.702
     -0.187      0.139     -1.490     -2.273     -2.240     10.568     24.940
     -0.189      0.143     -1.511     -2.323     -2.279     10.529     25.177
     -0.191      0.148     -1.532     -2.373     -2.317     10.489     25.412
     -0.193      0.152     -1.553     -2.424     -2.356     10.448     25.645
     -0.195      0.157     -1.574     -2.476     -2.394     10.404     25.876
     -0.197      0.162     -1.594     -2.528     -2.433     10.360     26.105
     -0.199      0.167     -1.615     -2.580     -2.471     10.313     26.332
     -0.201      0.172     -1.636     -2.633     -2.509     10.265     26.556
     -0.203      0.177     -1.656     -2.686     -2.547     10.216     26.779
     -0.205      0.182     -1.676     -2.740     -2.585     10.166     27.000
     -0.207      0.187     -1.697     -2.794     -2.623     10.113     27.219
     -0.209      0.193     -1.717     -2.849     -2.661     10.060     27.436
     -0.211      0.198     -1.737     -2.904     -2.698     10.006     27.651
     -0.213      0.203     -1.757     -2.960     -2.736      9.950     27.865
     -0.215      0.209     -1.777     -3.016     -2.773      9.893     28.076
     -0.217      0.214     -1.796     -3.072     -2.810      9.835     28.285
     -0.219      0.220     -1.816     -3.129     -2.847      9.775     28.492
     -0.221      0.226     -1.836     -3.186     -2.884      9.715     28.698
     -0.223      0.232     -1.855     -3.244     -2.921      9.654     28.902
     -0.225      0.238     -1.874     -3.302     -2.957      9.591     29.103
     -0.227      0.243     -1.893     -3.360     -2.994      9.528     29.303
     -0.229      0.250     -1.912     -3.419     -3.030      9.464     29.501
     -0.231      0.256     -1.931     -3.478     -3.066      9.399     29.698
     -0.233      0.262     -1.950     -3.538     -3.102      9.333     29.892
     -0.235      0.268     -1.968     -3.598     -3.138      9.266     30.085
     -0.237      0.274     -1.987     -3.658     -3.173      9.198     30.275
     -0.239      0.281     -2.005     -3.719     -3.209      9.130     30.464
     -0.241      0.287     -2.023     -3.780     -3.244      9.060     30.652
     -0.243      0.294     -2.041     -3.841     -3.279      8.991     30.837
     -0.245      0.300     -2.059     -3.903     -3.314      8.920     31.021
     -0.247      0.307     -2.077     -3.965     -3.349      8.849     31.203
     -0.249      0.314     -2.095     -4.028     -3.383      8.777     31.383
     -0.251      0.320     -2.112     -4.091     -3.418      8.704     31.562
     -0.253      0.327     -2.130     -4.154     -3.452      8.631     31.739
     -0.255      0.334     -2.147     -4.218     -3.486      8.557     31.914
     -0.257      0.341     -2.164     -4.282     -3.520      8.483     32.088
     -0.259      0.348     -2.181     -4.346     -3.554      8.408     32.260
     -0.261      0.356     -2.197     -4.411     -3.587      8.333     32.431
     -0.263      0.363     -2.214     -4.476     -3.621      8.257     32.599
     -0.265      0.370     -2.231     -4.541     -3.654      8.181     32.767
     -0.267      0.377     -2.247     -4.607     -3.687      8.104     32.932
     -0.269      0.385     -2.263     -4.673     -3.720      8.027     33.097
     -0.271      0.392     -2.279     -4.739     -3.752      7.950     33.259
     -0.273      0.400     -2.295     -4.806     -3.785      7.872     33.420
     -0.275      0.407     -2.310     -4.873     -3.817      7.794     33.580
     -0.277      0.415     -2.326     -4.940     -3.849      7.715     33.738
     -0.279      0.423     -2.341     -5.008     -3.881      7.636     33.895
     -0.281      0.431     -2.356     -5.076     -3.913      7.557     34.050
     -0.283      0.438     -2.371     -5.144     -3.944      7.477     34.204
     -0.285      0.446     -2.386     -5.213     -3.976      7.398     34.356
     -0.287      0.454     -2.401     -5.282     -4.007      7.318     34.507
     -0.289      0.462     -2.416     -5.351     -4.038      7.237     34.656
     -0.291      0.470     -2.430     -5.420     -4.069      7.157     34.804
     -0.293      0.479     -2.444     -5.490     -4.099      7.076     34.951
     -0.295      0.487     -2.458     -5.560     -4.130      6.995     35.096
     -0.297      0.495     -2.472     -5.630     -4.160      6.914     35.241
     -0.299      0.503     -2.486     -5.701     -4.190      6.832     35.383
     -0.301      0.512     -2.500     -5.772     -4.220      6.751     35.525
     -0.303      0.520     -2.513     -5.843     -4.250      6.669     35.665
     -0.305      0.529     -2.526     -5.915     -4.280      6.587     35.804
     -0.307      0.537     -2.539     -5.986     -4.309      6.505     35.941
     -0.309      0.546     -2.552     -6.058     -4.339      6.423     36.077
     -0.311      0.555     -2.565     -6.131     -4.368      6.341     36.212
     -0.313      0.564     -2.578     -6.203     -4.397      6.259     36.346
     -0.315      0.572     -2.590     -6.276     -4.425      6.176     36.479
     -0.317      0.581     -2.602     -6.349     -4.454      6.094     36.610
     -0.319      0.590     -2.614     -6.422     -4.483      6.011     36.740
     -0.321      0.599     -2.626     -6.496     -4.511      5.928     36.869
     -0.323      0.608     -2.638     -6.570     -4.539      5.846     36.997
     -0.325      0.617     -2.650     -6.644     -4.567      5.763     37.124
     -0.327      0.627     -2.661     -6.718     -4.595      5.680     37.250
     -0.329      0.636     -2.672     -6.793     -4.622      5.597     37.374
     -0.331      0.645     -2.684     -6.868     -4.650      5.514     37.497
     -0.333      0.654     -2.695     -6.943     -4.677      5.431     37.620
     -0.335      0.664     -2.705     -7.018     -4.704      5.348     37.741
     -0.337      0.673     -2.716     -7.094     -4.731      5.265     37.861
     -0.339      0.683     -2.726     -7.170     -4.758      5.183     37.980
     -0.341      0.692     -2.737     -7.246     -4.785      5.100     38.098
     -0.343      0.702     -2.747     -7.322     -4.811      5.017     38.215
     -0.345      0.711     -2.757     -7.399     -4.837      4.934     38.330
     -0.347      0.721     -2.766     -7.476     -4.864      4.851     38.445
     -0.349      0.731     -2.776     -7.553     -4.890      4.768     38.559
     -0.351      0.741     -2.786     -7.630     -4.916      4.685     38.672
     -0.353      0.751     -2.795     -7.707     -4.941      4.603     38.784
     -0.355      0.760     -2.804     -7.785     -4.967      4.520     38.895
     -0.357      0.770     -2.813     -7.863     -4.992      4.437     39.005
     -0.359      0.780     -2.822     -7.941     -5.018      4.355     39.114
     -0.361      0.791     -2.830     -8.019     -5.043      4.272     39.222
     -0.363      0.801     -2.839     -8.098     -5.068      4.190     39.329
     -0.365      0.811     -2.847     -8.177     -5.093      4.108     39.435
     -0.367      0.821     -2.855     -8.256     -5.117      4.025     39.540
     -0.369      0.831     -2.863     -8.335     -5.142      3.943     39.645
     -0.371      0.842     -2.871     -8.414     -5.166      3.861     39.748
     -0.373      0.852     -2.879     -8.494     -5.190      3.779     39.851
     -0.375      0.862     -2.886     -8.574     -5.215      3.697     39.952
     -0.377      0.873     -2.893     -8.654     -5.239      3.615     40.053
     -0.379      0.883     -2.901     -8.734     -5.262      3.534     40.153
     -0.381      0.894     -2.908     -8.814     -5.286      3.452     40.253
     -0.383      0.904     -2.914     -8.895     -5.310      3.371     40.351
     -0.385      0.915     -2.921     -8.976     -5.333      3.289     40.448
     -0.387      0.926     -2.928     -9.057     -5.356      3.208     40.545
     -0.389      0.936     -2.934     -9.138     -5.380      3.127     40.641
     -0.391      0.947     -2.940     -9.219     -5.403      3.046     40.736
     -0.393      0.958     -2.946     -9.301     -5.426      2.965     40.830
     -0.395      0.969     -2.952     -9.382     -5.448      2.884     40.924
     -0.397      0.980     -2.958     -9.464     -5.471      2.804     41.017
     -0.399      0.991     -2.963     -9.546     -5.493      2.723     41.109
     -0.401      1.002     -2.969     -9.629     -5.516      2.643     41.200
     -0.403      1.013     -2.974     -9.711     -5.538      2.563     41.290
     -0.405      1.024     -2.979     -9.794     -5.560      2.482     41.380
     -0.407      1.035     -2.984     -9.877     -5.582      2.402     41.469
     -0.409      1.046     -2.988     -9.960     -5.604      2.323     41.558
     -0.411      1.058     -2.993    -10.043     -5.626      2.243     41.645
     -0.413      1.069     -2.997    -10.126     -5.647      2.164     41.732
     -0.415      1.080     -3.002    -10.210     -5.669      2.084     41.818
     -0.417      1.092     -3.006    -10.294     -5.690      2.005     41.904
     -0.419      1.103     -3.010    -10.378     -5.712      1.926     41.988
     -0.421      1.114     -3.013    -10.462     -5.733      1.847     42.073
     -0.423      1.126     -3.017    -10.546     -5.754      1.768     42.156
     -0.425      1.137     -3.020    -10.630     -5.775      1.690     42.239
     -0.427      1.149     -3.024    -10.715     -5.796      1.611     42.321
     -0.429      1.161     -3.027    -10.800     -5.816      1.533     42.402
     -0.431      1.172     -3.030    -10.884     -5.837      1.455     42.483
     -0.433      1.184     -3.033    -10.969     -5.857      1.377     42.563
     -0.435      1.196     -3.035    -11.055     -5.878      1.299     42.643
     -0.437      1.207     -3.038    -11.140     -5.898      1.221     42.722
     -0.439      1.219     -3.040    -11.226     -5.918      1.144     42.800
     -0.441      1.231     -3.042    -11.311     -5.938      1.067     42.878
     -0.443      1.243     -3.045    -11.397     -5.958      0.990     42.955
     -0.445      1.255     -3.046    -11.483     -5.978      0.913     43.032
     -0.447      1.267     -3.048    -11.569     -5.997      0.836     43.108
     -0.449      1.279     -3.050    -11.655     -6.017      0.759     43.183
     -0.451      1.291     -3.051    -11.742     -6.036      0.683     43.258
     -0.453      1.303     -3.053    -11.829     -6.056      0.606     43.332
     -0.455      1.315     -3.054    -11.915     -6.075      0.530     43.406
     -0.457      1.327     -3.055    -12.002     -6.094      0.454     43.479
     -0.459      1.340     -3.055    -12.089     -6.113      0.379     43.551
     -0.461      1.352     -3.056    -12.176     -6.132      0.303     43.623
     -0.463      1.364     -3.057    -12.264     -6.151      0.228     43.695
     -0.465      1.376     -3.057    -12.351     -6.170      0.152     43.766
     -0.467      1.389     -3.057    -12.439     -6.188      0.077     43.836
     -0.469      1.401     -3.057    -12.526     -6.207      0.003     43.906
     -0.471      1.414     -3.057    -12.614     -6.225     -0.072     43.975
     -0.473      1.426     -3.057    -12.702     -6.244     -0.147     44.044
     -0.475      1.439     -3.057    -12.791     -6.262     -0.221     44.112
     -0.477      1.451     -3.056    -12.879     -6.280     -0.295     44.180
     -0.479      1.464     -3.056    -12.967     -6.298     -0.369     44.247
     -0.481      1.476     -3.055    -13.056     -6.316     -0.443     44.314
     -0.483      1.489     -3.054    -13.144     -6.334     -0.517     44.380
     -0.485      1.502     -3.053    -13.233     -6.352     -0.590     44.446
     -0.487      1.514     -3.051    -13.322     -6.370     -0.663     44.512
     -0.489      1.527     -3.050    -13.411     -6.387     -0.737     44.576
     -0.491      1.540     -3.048    -13.501     -6.405     -0.809     44.641
     -0.493      1.553     -3.047    -13.590     -6.422     -0.882     44.705
     -0.495      1.566     -3.045    -13.679     -6.440     -0.955     44.768
     -0.497      1.579     -3.043    -13.769     -6.457     -1.027     44.831
     -0.499      1.591     -3.041    -13.859     -6.474     -1.099     44.894
     -0.501      1.604     -3.039    -13.949     -6.491     -1.171     44.956
     -0.503      1.617     -3.036    -14.039     -6.508     -1.243     45.017
     -0.505      1.630     -3.034    -14.129     -6.525     -1.315     45.079
     -0.507      1.644     -3.031    -14.219     -6.542     -1.386     45.139
     -0.509      1.657     -3.028    -14.309     -6.558     -1.458     45.200
     -0.511      1.670     -3.025    -14.400     -6.575     -1.529     45.260
     -0.513      1.683     -3.022    -14.490     -6.592     -1.600     45.319
     -0.515      1.696     -3.019    -14.581     -6.608     -1.671     45.378
     -0.517      1.709     -3.015    -14.672     -6.625     -1.741     45.437
     -0.519      1.723     -3.012    -14.763     -6.641     -1.812     45.495
     -0.521      1.736     -3.008    -14.854     -6.657     -1.882     45.553
     -0.523      1.749     -3.004    -14.945     -6.673     -1.952     45.611
     -0.525      1.763     -3.000    -15.036     -6.689     -2.022     45.668
     -0.527      1.776     -2.996    -15.128     -6.705     -2.092     45.724
     -0.529      1.789     -2.992    -15.219     -6.721     -2.161     45.781
     -0.531      1.803     -2.987    -15.311     -6.737     -2.231     45.836
     -0.533      1.816     -2.983    -15.402     -6.753     -2.300     45.892
     -0.535      1.830     -2.978    -15.494     -6.768     -2.369     45.947
     -0.537      1.843     -2.973    -15.586     -6.784     -2.438     46.002
     -0.539      1.857     -2.968    -15.678     -6.800     -2.506     46.056
     -0.541      1.871     -2.963    -15.770     -6.815     -2.575     46.110
     -0.543      1.884     -2.958    -15.863     -6.830     -2.643     46.164
     -0.545      1.898     -2.953    -15.955     -6.846     -2.711     46.217
     -0.547      1.912     -2.947    -16.048     -6.861     -2.779     46.270
     -0.549      1.925     -2.942    -16.140     -6.876     -2.847     46.322
     -0.551      1.939     -2.936    -16.233     -6.891     -2.915     46.375
     -0.553      1.953     -2.930    -16.326     -6.906     -2.982     46.426
     -0.555      1.967     -2.924    -16.419     -6.921     -3.049     46.478
     -0.557      1.981     -2.918    -16.512     -6.936     -3.116     46.529
     -0.559      1.995     -2.912    -16.605     -6.951     -3.183     46.580
     -0.561      2.008     -2.905    -16.698     -6.966     -3.250     46.630
     -0.563      2.022     -2.899    -16.791     -6.980     -3.317     46.680
     -0.565      2.036     -2.892    -16.885     -6.995     -3.383     46.730
     -0.567      2.050     -2.885    -16.978     -7.009     -3.449     46.780
     -0.569      2.064     -2.878    -17.072     -7.024     -3.515     46.829
     -0.571      2.078     -2.871    -17.165     -7.038     -3.581     46.878
     -0.573      2.093     -2.864    -17.259     -7.053     -3.647     46.926
     -0.575      2.107     -2.856    -17.353     -7.067     -3.713     46.974
     -0.577      2.121     -2.849    -17.447     -7.081     -3.778     47.022
     -0.579      2.135     -2.841    -17.541     -7.095     -3.843     47.070
     -0.581      2.149     -2.834    -17.635     -7.109     -3.908     47.117
     -0.583      2.163     -2.826    -17.730     -7.123     -3.973     47.164
     -0.585      2.178     -2.818    -17.824     -7.137     -4.038     47.211
     -0.587      2.192     -2.809    -17.919     -7.151     -4.103     47.257
     -0.589      2.206     -2.801    -18.013     -7.165     -4.167     47.303
     -0.591      2.221     -2.793    -18.108     -7.179     -4.231     47.349
     -0.593      2.235     -2.784    -18.203     -7.192     -4.295     47.394
     -0.595      2.249     -2.776    -18.297     -7.206     -4.359     47.440
     -0.597      2.264     -2.767    -18.392     -7.219     -4.423     47.484
     -0.599      2.278     -2.758    -18.487     -7.233     -4.486     47.529
     -0.601      2.293     -2.749    -18.582     -7.246     -4.550     47.573
     -0.603      2.307     -2.740    -18.678     -7.260     -4.613     47.617
     -0.605      2.322     -2.730    -18.773     -7.273     -4.676     47.661
     -0.607      2.336     -2.721    -18.868     -7.286     -4.739     47.705
     -0.609      2.351     -2.711    -18.964     -7.299     -4.802     47.748
     -0.611      2.366     -2.702    -19.059     -7.313     -4.865     47.791
     -0.613      2.380     -2.692    -19.155     -7.326     -4.927     47.834
     -0.615      2.395     -2.682    -19.251     -7.339     -4.989     47.876
     -0.617      2.410     -2.672    -19.346     -7.352     -5.051     47.918
     -0.619      2.424     -2.662    -19.442     -7.365     -5.113     47.960
     -0.621      2.439     -2.652    -19.538     -7.377     -5.175     48.002
     -0.623      2.454     -2.641    -19.634     -7.390     -5.237     48.043
     -0.625      2.469     -2.631    -19.730     -7.403     -5.298     48.084
     -0.627      2.483     -2.620    -19.827     -7.416     -5.360     48.125
     -0.629      2.498     -2.609    -19.923     -7.428     -5.421     48.166
     -0.631      2.513     -2.598    -20.019     -7.441     -5.482     48.206
     -0.633      2.528     -2.587    -20.116     -7.453     -5.543     48.246
     -0.635      2.543     -2.576    -20.212     -7.466     -5.604     48.286
     -0.637      2.558     -2.565    -20.309     -7.478     -5.664     48.326
     -0.639      2.573     -2.554    -20.406     -7.491     -5.725     48.365
     -0.641      2.588     -2.542    -20.502     -7.503     -5.785     48.404
     -0.643      2.603     -2.530    -20.599     -7.515     -5.845     48.443
     -0.645      2.618     -2.519    -20.696     -7.527     -5.905     48.482
     -0.647      2.633     -2.507    -20.793     -7.540     -5.965     48.520
     -0.649      2.648     -2.495    -20.890     -7.552     -6.024     48.558
     -0.651      2.663     -2.483    -20.987     -7.564     -6.083     48.596
     -0.653      2.678     -2.470    -21.085     -7.575     -6.142     48.634
     -0.655      2.693     -2.458    -21.182     -7.587     -6.201     48.671
     -0.657      2.709     -2.446    -21.279     -7.599     -6.260     48.708
     -0.659      2.724     -2.433    -21.377     -7.611     -6.318     48.745
     -0.661      2.739     -2.420    -21.474     -7.623     -6.376     48.781
     -0.663      2.754     -2.408    -21.572     -7.634     -6.434     48.818
     -0.665      2.770     -2.395    -21.669     -7.646     -6.492     48.854
     -0.667      2.785     -2.382    -21.767     -7.657     -6.549     48.889
     -0.669      2.800     -2.368    -21.865     -7.669     -6.607     48.925
     -0.671      2.816     -2.355    -21.963     -7.680     -6.664     48.960
     -0.673      2.831     -2.342    -22.061     -7.691     -6.721     48.995
     -0.675      2.846     -2.328    -22.159     -7.703     -6.777     49.030
     -0.677      2.862     -2.315    -22.257     -7.714     -6.834     49.064
     -0.679      2.877     -2.301    -22.355     -7.725     -6.890     49.098
     -0.681      2.893     -2.287    -22.453     -7.736     -6.946     49.132
     -0.683      2.908     -2.273    -22.552     -7.747     -7.002     49.166
     -0.685      2.924     -2.259    -22.650     -7.758     -7.058     49.200
     -0.687      2.939     -2.245    -22.748     -7.769     -7.113     49.233
     -0.689      2.955     -2.231    -22.847     -7.780     -7.168     49.266
     -0.691      2.970     -2.216    -22.946     -7.791     -7.224     49.299
     -0.693      2.986     -2.202    -23.044     -7.801     -7.278     49.332
     -0.695      3.002     -2.187    -23.143     -7.812     -7.333     49.364
     -0.697      3.017     -2.172    -23.242     -7.823     -7.388     49.396
     -0.699      3.033     -2.158    -23.340     -7.833     -7.442     49.428
     -0.701      3.049     -2.143    -23.439     -7.844     -7.496     49.460
     -0.703      3.064     -2.128    -23.538     -7.854     -7.550     49.491
     -0.705      3.080     -2.112    -23.637     -7.865     -7.603     49.523
     -0.707      3.096     -2.097    -23.736     -7.875     -7.657     49.554
     -0.709      3.111     -2.082    -23.835     -7.885     -7.710     49.585
     -0.711      3.127     -2.066    -23.935     -7.895     -7.763     49.615
     -0.713      3.143     -2.051    -24.034     -7.906     -7.816     49.646
     -0.715      3.159     -2.035    -24.133     -7.916     -7.869     49.676
     -0.717      3.175     -2.019    -24.233     -7.926     -7.922     49.706
     -0.719      3.191     -2.003    -24.332     -7.936     -7.974     49.736
     -0.721      3.206     -1.987    -24.432     -7.946     -8.026     49.766
     -0.723      3.222     -1.971    -24.531     -7.956     -8.078     49.795
     -0.725      3.238     -1.955    -24.631     -7.966     -8.130     49.825
     -0.727      3.254     -1.939    -24.730     -7.976     -8.182     49.854
     -0.729      3.270     -1.922    -24.830     -7.986     -8.233     49.883
     -0.731      3.286     -1.906    -24.930     -7.995     -8.285     49.912
     -0.733      3.302     -1.889    -25.030     -8.005     -8.336     49.940
     -0.735      3.318     -1.872    -25.130     -8.015     -8.387     49.968
     -0.737      3.334     -1.856    -25.230     -8.024     -8.438     49.997
     -0.739      3.350     -1.839    -25.330     -8.034     -8.488     50.025
     -0.741      3.366     -1.822    -25.430     -8.043     -8.539     50.052
     -0.743      3.382     -1.805    -25.530     -8.053     -8.589     50.080
     -0.745      3.399     -1.787    -25.630     -8.062     -8.639     50.108
     -0.747      3.415     -1.770    -25.730     -8.072     -8.689     50.135
     -0.749      3.431     -1.753    -25.831     -8.081     -8.739     50.162
     -0.751      3.447     -1.735    -25.931     -8.090     -8.788     50.189
     -0.753      3.463     -1.717    -26.031     -8.100     -8.838     50.216
     -0.755      3.479     -1.700    -26.132     -8.109     -8.887     50.242
     -0.757      3.496     -1.682    -26.232     -8.118     -8.936     50.269
     -0.759      3.512     -1.664    -26.333     -8.127     -8.985     50.295
     -0.761      3.528     -1.646    -26.434     -8.136     -9.034     50.321
     -0.763      3.544     -1.628    -26.534     -8.145     -9.083     50.347
     -0.765      3.561     -1.610    -26.635     -8.154     -9.131     50.373
     -0.767      3.577     -1.591    -26.736     -8.163     -9.179     50.398
     -0.769      3.593     -1.573    -26.837     -8.172     -9.227     50.424
     -0.771      3.610     -1.554    -26.937     -8.181     -9.275     50.449
     -0.773      3.626     -1.536    -27.038     -8.190     -9.323     50.474
     -0.775      3.642     -1.517    -27.139     -8.199     -9.371     50.499
     -0.777      3.659     -1.498    -27.240     -8.207     -9.418     50.524
     -0.779      3.675     -1.479    -27.341     -8.216     -9.466     50.549
     -0.781      3.692     -1.460    -27.443     -8.225     -9.513     50.573
     -0.783      3.708     -1.441    -27.544     -8.233     -9.560     50.597
     -0.785      3.725     -1.422    -27.645     -8.242     -9.607     50.622
     -0.787      3.741     -1.403    -27.746     -8.251     -9.654     50.646
     -0.789      3.758     -1.384    -27.848     -8.259     -9.700     50.670
     -0.791      3.774     -1.364    -27.949     -8.268     -9.747     50.693
     -0.793      3.791     -1.345    -28.050     -8.276     -9.793     50.717
     -0.795      3.807     -1.325    -28.152     -8.284     -9.839     50.740
     -0.797      3.824     -1.305    -28.253     -8.293     -9.885     50.764
     -0.799      3.840     -1.285    -28.355     -8.301     -9.931     50.787
     -0.801      3.857     -1.266    -28.456     -8.309     -9.977     50.810
     -0.803      3.874     -1.246    -28.558     -8.318    -10.022     50.833
     -0.805      3.890     -1.225    -28.660     -8.326    -10.068     50.856
     -0.807      3.907     -1.205    -28.761     -8.334    -10.113     50.878
     -0.809      3.924     -1.185    -28.863     -8.342    -10.158     50.901
     -0.811      3.940     -1.165    -28.965     -8.350    -10.203     50.923
     -0.813      3.957     -1.144    -29.067     -8.358    -10.248     50.945
     -0.815      3.974     -1.124    -29.169     -8.366    -10.293     50.967
     -0.817      3.991     -1.103    -29.271     -8.374    -10.337     50.989
     -0.819      4.007     -1.082    -29.373     -8.382    -10.382     51.011
     -0.821      4.024     -1.061    -29.475     -8.390    -10.426     51.033
     -0.823      4.041     -1.041    -29.577     -8.398    -10.470     51.054
     -0.825      4.058     -1.020    -29.679     -8.406    -10.514     51.076
     -0.827      4.075     -0.999    -29.781     -8.414    -10.558     51.097
     -0.829      4.091     -0.977    -29.883     -8.422    -10.602     51.118
     -0.831      4.108     -0.956    -29.986     -8.430    -10.645     51.140
     -0.833      4.125     -0.935    -30.088     -8.437    -10.689     51.160
