#         t          x          y          z         vx         vy         vz
      0.001     15.050    -38.100    -44.180     18.000   -179.000    174.000
     -0.001     15.013    -37.741    -44.527     18.767   -179.512    172.761
     -0.003     14.975    -37.382    -44.871     19.536   -180.020    171.511
     -0.005     14.935    -37.021    -45.213     20.308   -180.523    170.251
     -0.007     14.894    -36.660    -45.552     21.083   -181.022    168.980
     -0.009     14.851    -36.297    -45.889     21.861   -181.516    167.698
     -0.011     14.806    -35.934    -46.223     22.641   -182.006    166.406
     -0.013     14.760    -35.569    -46.554     23.425   -182.492    165.102
     -0.015     14.713    -35.204    -46.883     24.212   -182.974    163.788
     -0.017     14.663    -34.837    -47.209     25.002   -183.452    162.462
     -0.019     14.613    -34.470    -47.533     25.795   -183.925    161.125
     -0.021     14.560    -34.102    -47.854     26.591   -184.395    159.777
     -0.023     14.506    -33.732    -48.172     27.390   -184.862    158.417
     -0.025     14.451    -33.362    -48.488     28.192   -185.324    157.045
     -0.027     14.393    -32.991    -48.800     28.998   -185.784    155.662
     -0.029     14.335    -32.619    -49.110     29.807   -186.240    154.266
     -0.031     14.274    -32.246    -49.417     30.620   -186.693    152.858
     -0.033     14.212    -31.872    -49.722     31.436   -187.144    151.438
     -0.035     14.148    -31.498    -50.023     32.255   -187.592    150.006
     -0.037     14.083    -31.122    -50.322     33.078   -188.037    148.560
     -0.039     14.016    -30.745    -50.617     33.904   -188.480    147.102
     -0.041     13.947    -30.368    -50.910     34.734   -188.921    145.631
     -0.043     13.877    -29.990    -51.200     35.568   -189.361    144.146
     -0.045     13.805    -29.611    -51.487     36.405   -189.799    142.648
     -0.047     13.732    -29.231    -51.770     37.245   -190.236    141.136
     -0.049     13.656    -28.850    -52.051     38.090   -190.672    139.610
     -0.051     13.579    -28.468    -52.329     38.938   -191.107    138.069
     -0.053     13.500    -28.085    -52.603     39.789   -191.543    136.514
     -0.055     13.420    -27.702    -52.875     40.645   -191.978    134.944
     -0.057     13.338    -27.317    -53.143     41.503   -192.414    133.359
     -0.059     13.254    -26.932    -53.408     42.366   -192.851    131.759
     -0.061     13.168    -26.546    -53.670     43.232   -193.290    130.143
     -0.063     13.081    -26.159    -53.929     44.101   -193.730    128.511
     -0.065     12.992    -25.771    -54.184     44.974   -194.173    126.862
     -0.067     12.901    -25.382    -54.436     45.850   -194.619    125.197
     -0.069     12.809    -24.993    -54.685     46.730   -195.068    123.514
     -0.071     12.714    -24.602    -54.930     47.612   -195.521    121.815
     -0.073     12.618    -24.210    -55.172     48.498   -195.979    120.097
     -0.075     12.520    -23.818    -55.411     49.387   -196.442    118.361
     -0.077     12.421    -23.425    -55.646     50.278   -196.912    116.607
     -0.079     12.319    -23.030    -55.877     51.171   -197.388    114.834
     -0.081     12.216    -22.635    -56.105     52.067   -197.871    113.041
     -0.083     12.111    -22.239    -56.329     52.965   -198.363    111.229
     -0.085     12.004    -21.842    -56.550     53.864   -198.865    109.396
     -0.087     11.895    -21.443    -56.767     54.765   -199.377    107.543
     -0.089     11.785    -21.044    -56.980     55.666   -199.900    105.669
     -0.091     11.673    -20.644    -57.189     56.568   -200.435    103.774
     -0.093     11.559    -20.242    -57.395     57.469   -200.984    101.857
     -0.095     11.443    -19.840    -57.597     58.370   -201.548     99.918
     -0.097     11.325    -19.436    -57.795     59.269   -202.127     97.957
     -0.099     11.206    -19.031    -57.989     60.166   -202.724     95.973
     -0.101     11.085    -18.625    -58.179     61.060   -203.339     93.966
     -0.103     10.962    -18.218    -58.365     61.950   -203.975     91.936
     -0.105     10.837    -17.809    -58.546     62.835   -204.632     89.882
     -0.107     10.710    -17.399    -58.724     63.714   -205.313     87.805
     -0.109     10.582    -16.988    -58.898     64.585   -206.018     85.705
     -0.111     10.452    -16.575    -59.067     65.447   -206.751     83.581
     -0.113     10.320    -16.161    -59.232     66.299   -207.511     81.434
     -0.115     10.187    -15.745    -59.393     67.139   -208.303     79.264
     -0.117     10.052    -15.328    -59.549     67.965   -209.127     77.071
     -0.119      9.915    -14.909    -59.701     68.775   -209.985     74.856
     -0.121      9.777    -14.488    -59.848     69.566   -210.880     72.620
     -0.123      9.637    -14.065    -59.991     70.337   -211.813     70.364
     -0.125      9.495    -13.641    -60.130     71.084   -212.786     68.089
     -0.127      9.352    -13.214    -60.264     71.805   -213.802     65.797
     -0.129      9.208    -12.785    -60.393     72.496   -214.861     63.489
     -0.131      9.062    -12.354    -60.518     73.155   -215.967     61.167
     -0.133      8.915    -11.921    -60.638     73.778   -217.120     58.835
     -0.135      8.767    -11.486    -60.753     74.361   -218.322     56.495
     -0.137      8.618    -11.048    -60.864     74.902   -219.574     54.150
     -0.139      8.468    -10.608    -60.969     75.395   -220.876     51.804
     -0.141      8.316    -10.164    -61.071     75.837   -222.228     49.461
     -0.143      8.164     -9.719    -61.167     76.224   -223.632     47.125
     -0.145      8.012     -9.270    -61.259     76.553   -225.085     44.802
     -0.147      7.858     -8.818    -61.347     76.820   -226.587     42.496
     -0.149      7.704     -8.364    -61.429     77.021   -228.135     40.213
     -0.151      7.550     -7.906    -61.507     77.154   -229.728     37.959
     -0.153      7.396     -7.445    -61.581     77.217   -231.362     35.739
     -0.155      7.241     -6.980    -61.650     77.206   -233.033     33.560
     -0.157      7.087     -6.512    -61.715     77.121   -234.736     31.426
     -0.159      6.933     -6.041    -61.776     76.961   -236.467     29.343
     -0.161      6.779     -5.567    -61.833     76.726   -238.220     27.317
     -0.163      6.626     -5.088    -61.886     76.416   -239.989     25.352
     -0.165      6.474     -4.607    -61.934     76.034   -241.767     23.452
     -0.167      6.322     -4.121    -61.979     75.580   -243.549     21.621
     -0.169      6.172     -3.632    -62.021     75.058   -245.327     19.861
     -0.171      6.022     -3.140    -62.059     74.471   -247.095     18.175
     -0.173      5.874     -2.644    -62.094     73.824   -248.847     16.564
     -0.175      5.727     -2.145    -62.125     73.119   -250.577     15.029
     -0.177      5.581     -1.642    -62.154     72.363   -252.279     13.570
     -0.179      5.437     -1.135    -62.180     71.560   -253.949     12.187
     -0.181      5.295     -0.626    -62.203     70.715   -255.581     10.881
     -0.183      5.155     -0.113    -62.223     69.833   -257.172      9.655
     -0.185      5.016      0.403    -62.241     68.920   -258.716      8.522
     -0.187      4.879      0.922    -62.257     67.982   -260.208      7.509
     -0.189      4.744      1.443    -62.272     67.027   -261.643      6.609
     -0.191      4.611      1.968    -62.284     66.061   -263.018      5.781
     -0.193      4.480      2.495    -62.295     65.087   -264.333      5.007
     -0.195      4.350      3.025    -62.304     64.108   -265.588      4.275
     -0.197      4.223      3.558    -62.312     63.127   -266.784      3.583
     -0.199      4.098      4.092    -62.318     62.146   -267.923      2.925
     -0.201      3.975      4.629    -62.324     61.167   -269.006      2.299
     -0.203      3.853      5.168    -62.328     60.191   -270.035      1.701
     -0.205      3.734      5.709    -62.330     59.220   -271.011      1.129
     -0.207      3.616      6.252    -62.332     58.254   -271.936      0.581
     -0.209      3.501      6.797    -62.333     57.295   -272.813      0.055
     -0.211      3.387      7.344    -62.332     56.344   -273.641     -0.452
     -0.213      3.275      7.892    -62.331     55.401   -274.424     -0.940
     -0.215      3.166      8.441    -62.329     54.466   -275.162     -1.412
     -0.217      3.058      8.992    -62.325     53.542   -275.857     -1.868
     -0.219      2.951      9.545    -62.321     52.626   -276.511     -2.311
     -0.221      2.847     10.098    -62.316     51.721   -277.125     -2.741
     -0.223      2.745     10.653    -62.310     50.826   -277.700     -3.160
     -0.225      2.644     11.209    -62.303     49.942   -278.238     -3.568
     -0.227      2.545     11.766    -62.296     49.068   -278.740     -3.965
     -0.229      2.447     12.324    -62.288     48.205   -279.208     -4.354
     -0.231      2.352     12.883    -62.279     47.352   -279.642     -4.734
     -0.233      2.258     13.443    -62.269     46.510   -280.044     -5.107
     -0.235      2.166     14.003    -62.258     45.679   -280.415     -5.472
     -0.237      2.075     14.564    -62.247     44.858   -280.756     -5.831
     -0.239      1.986     15.126    -62.235     44.047   -281.068     -6.183
     -0.241      1.899     15.688    -62.222     43.247   -281.352     -6.529
     -0.243      1.813     16.251    -62.209     42.458   -281.608     -6.869
     -0.245      1.729     16.815    -62.195     41.678   -281.839     -7.204
     -0.247      1.647     17.379    -62.180     40.909   -282.044     -7.534
     -0.249      1.566     17.943    -62.164     40.149   -282.225     -7.859
     -0.251      1.486     18.508    -62.148     39.399   -282.382     -8.179
     -0.253      1.408     19.072    -62.132     38.659   -282.516     -8.495
     -0.255      1.331     19.638    -62.114     37.929   -282.629     -8.806
     -0.257      1.256     20.203    -62.097     37.207   -282.719     -9.114
     -0.259      1.183     20.768    -62.078     36.495   -282.789     -9.417
     -0.261      1.110     21.334    -62.059     35.792   -282.840     -9.716
     -0.263      1.039     21.900    -62.039     35.098   -282.870    -10.011
     -0.265      0.970     22.466    -62.019     34.412   -282.882    -10.302
     -0.267      0.902     23.031    -61.998     33.735   -282.876    -10.589
     -0.269      0.835     23.597    -61.976     33.067   -282.852    -10.873
     -0.271      0.769     24.163    -61.954     32.406   -282.812    -11.153
     -0.273      0.705     24.728    -61.932     31.754   -282.755    -11.429
     -0.275      0.642     25.294    -61.909     31.110   -282.681    -11.701
     -0.277      0.581     25.859    -61.885     30.473   -282.593    -11.970
     -0.279      0.521     26.424    -61.861     29.844   -282.490    -12.234
     -0.281      0.461     26.989    -61.836     29.223   -282.372    -12.496
     -0.283      0.404     27.554    -61.811     28.609   -282.240    -12.753
     -0.285      0.347     28.118    -61.785     28.002   -282.095    -13.007
     -0.287      0.292     28.682    -61.759     27.403   -281.936    -13.257
     -0.289      0.237     29.246    -61.732     26.810   -281.765    -13.503
     -0.291      0.184     29.809    -61.705     26.225   -281.582    -13.745
     -0.293      0.133     30.372    -61.677     25.646   -281.386    -13.984
     -0.295      0.082     30.935    -61.649     25.073   -281.180    -14.219
     -0.297      0.032     31.497    -61.620     24.507   -280.962    -14.450
     -0.299     -0.016     32.058    -61.591     23.948   -280.734    -14.677
     -0.301     -0.064     32.620    -61.562     23.395   -280.495    -14.901
     -0.303     -0.110     33.180    -61.532     22.847   -280.246    -15.121
     -0.305     -0.155     33.741    -61.501     22.306   -279.987    -15.336
     -0.307     -0.199     34.300    -61.470     21.771   -279.720    -15.548
     -0.309     -0.242     34.859    -61.439     21.242   -279.443    -15.756
     -0.311     -0.284     35.418    -61.407     20.718   -279.157    -15.960
     -0.313     -0.325     35.976    -61.375     20.201   -278.863    -16.161
     -0.315     -0.365     36.533    -61.343     19.688   -278.561    -16.357
     -0.317     -0.404     37.090    -61.310     19.181   -278.251    -16.549
     -0.319     -0.442     37.646    -61.276     18.680   -277.933    -16.738
     -0.321     -0.478     38.202    -61.243     18.183   -277.608    -16.922
     -0.323     -0.514     38.757    -61.209     17.692   -277.276    -17.103
     -0.325     -0.549     39.311    -61.174     17.206   -276.937    -17.280
     -0.327     -0.583     39.865    -61.140     16.725   -276.592    -17.452
     -0.329     -0.616     40.417    -61.104     16.249   -276.241    -17.621
     -0.331     -0.648     40.970    -61.069     15.778   -275.883    -17.786
     -0.333     -0.679     41.521    -61.033     15.311   -275.519    -17.947
     -0.335     -0.709     42.072    -60.997     14.849   -275.150    -18.104
     -0.337     -0.739     42.622    -60.961     14.392   -274.776    -18.257
     -0.339     -0.767     43.171    -60.924     13.939   -274.396    -18.406
     -0.341     -0.794     43.719    -60.887     13.491   -274.012    -18.552
     -0.343     -0.821     44.267    -60.850     13.047   -273.622    -18.693
     -0.345     -0.847     44.814    -60.813     12.608   -273.228    -18.831
     -0.347     -0.871     45.360    -60.775     12.173   -272.830    -18.964
     -0.349     -0.895     45.905    -60.737     11.742   -272.427    -19.094
     -0.351     -0.918     46.449    -60.698     11.315   -272.021    -19.220
     -0.353     -0.941     46.993    -60.660     10.892   -271.610    -19.342
     -0.355     -0.962     47.536    -60.621     10.473   -271.196    -19.461
     -0.357     -0.982     48.078    -60.582     10.058   -270.779    -19.575
     -0.359     -1.002     48.619    -60.543      9.647   -270.357    -19.686
     -0.361     -1.021     49.159    -60.503      9.240   -269.933    -19.793
     -0.363     -1.039     49.699    -60.464      8.837   -269.506    -19.897
     -0.365     -1.056     50.237    -60.424      8.437   -269.076    -19.996
     -0.367     -1.073     50.775    -60.384      8.042   -268.643    -20.093
     -0.369     -1.089     51.312    -60.343      7.649   -268.207    -20.185
     -0.371     -1.103     51.848    -60.303      7.261   -267.769    -20.274
     -0.373     -1.118     52.383    -60.262      6.875   -267.329    -20.359
     -0.375     -1.131     52.917    -60.221      6.494   -266.886    -20.441
     -0.377     -1.144     53.450    -60.180      6.115   -266.441    -20.519
     -0.379     -1.155     53.983    -60.139      5.740   -265.994    -20.593
     -0.381     -1.167     54.514    -60.098      5.369   -265.545    -20.665
     -0.383     -1.177     55.045    -60.057      5.000   -265.095    -20.732
     -0.385     -1.187     55.575    -60.015      4.635   -264.643    -20.797
     -0.387     -1.195     56.104    -59.973      4.273   -264.189    -20.858
     -0.389     -1.204     56.632    -59.932      3.915   -263.734    -20.915
     -0.391     -1.211     57.159    -59.890      3.559   -263.277    -20.969
     -0.393     -1.218     57.685    -59.848      3.206   -262.820    -21.020
     -0.395     -1.224     58.210    -59.806      2.857   -262.361    -21.068
     -0.397     -1.229     58.734    -59.764      2.510   -261.901    -21.113
     -0.399     -1.234     59.257    -59.721      2.166   -261.440    -21.154
     -0.401     -1.238     59.780    -59.679      1.826   -260.978    -21.192
     -0.403     -1.241     60.301    -59.637      1.488   -260.515    -21.227
     -0.405     -1.244     60.822    -59.594      1.153   -260.051    -21.259
     -0.407     -1.246     61.342    -59.551      0.820   -259.587    -21.288
     -0.409     -1.247     61.860    -59.509      0.491   -259.123    -21.314
     -0.411     -1.248     62.378    -59.466      0.164   -258.657    -21.336
     -0.413     -1.248     62.895    -59.424     -0.160   -258.192    -21.356
     -0.415     -1.247     63.411    -59.381     -0.482   -257.726    -21.373
     -0.417     -1.246     63.926    -59.338     -0.801   -257.259    -21.387
     -0.419     -1.244     64.440    -59.295     -1.117   -256.793    -21.398
     -0.421     -1.241     64.953    -59.252     -1.431   -256.326    -21.407
     -0.423     -1.238     65.465    -59.210     -1.742   -255.859    -21.412
     -0.425     -1.235     65.976    -59.167     -2.051   -255.392    -21.415
     -0.427     -1.230     66.487    -59.124     -2.357   -254.925    -21.415
     -0.429     -1.225     66.996    -59.081     -2.661   -254.458    -21.412
     -0.431     -1.219     67.505    -59.038     -2.963   -253.991    -21.407
     -0.433     -1.213     68.012    -58.996     -3.262   -253.525    -21.399
     -0.435     -1.206     68.519    -58.953     -3.559   -253.058    -21.389
     -0.437     -1.199     69.024    -58.910     -3.853   -252.592    -21.375
     -0.439     -1.191     69.529    -58.867     -4.146   -252.126    -21.360
     -0.441     -1.182     70.033    -58.825     -4.436   -251.660    -21.342
     -0.443     -1.173     70.536    -58.782     -4.724   -251.195    -21.321
     -0.445     -1.164     71.038    -58.739     -5.009   -250.730    -21.298
     -0.447     -1.153     71.539    -58.697     -5.293   -250.266    -21.272
     -0.449     -1.142     72.039    -58.654     -5.574   -249.802    -21.245
     -0.451     -1.131     72.538    -58.612     -5.853   -249.339    -21.214
     -0.453     -1.119     73.036    -58.569     -6.130   -248.876    -21.182
     -0.455     -1.106     73.533    -58.527     -6.406   -248.414    -21.147
     -0.457     -1.093     74.030    -58.485     -6.679   -247.952    -21.110
     -0.459     -1.080     74.525    -58.443     -6.950   -247.492    -21.071
     -0.461     -1.066     75.020    -58.400     -7.219   -247.031    -21.029
     -0.463     -1.051     75.513    -58.358     -7.486   -246.572    -20.986
     -0.465     -1.036     76.006    -58.317     -7.751   -246.113    -20.940
     -0.467     -1.020     76.498    -58.275     -8.014   -245.655    -20.892
     -0.469     -1.004     76.989    -58.233     -8.275   -245.198    -20.842
     -0.471     -0.987     77.478    -58.191     -8.535   -244.742    -20.790
     -0.473     -0.969     77.968    -58.150     -8.792   -244.287    -20.736
     -0.475     -0.952     78.456    -58.108     -9.048   -243.832    -20.680
     -0.477     -0.933     78.943    -58.067     -9.302   -243.379    -20.622
     -0.479     -0.914     79.429    -58.026     -9.554   -242.926    -20.562
     -0.481     -0.895     79.915    -57.985     -9.805   -242.474    -20.500
     -0.483     -0.875     80.399    -57.944    -10.053   -242.024    -20.436
     -0.485     -0.855     80.883    -57.903    -10.300   -241.574    -20.371
     -0.487     -0.834     81.365    -57.862    -10.546   -241.125    -20.303
     -0.489     -0.813     81.847    -57.822    -10.789   -240.677    -20.234
     -0.491     -0.791     82.328    -57.781    -11.031   -240.231    -20.163
     -0.493     -0.768     82.808    -57.741    -11.271   -239.785    -20.090
     -0.495     -0.746     83.287    -57.701    -11.510   -239.340    -20.015
     -0.497     -0.722     83.765    -57.661    -11.747   -238.897    -19.939
     -0.499     -0.699     84.243    -57.621    -11.982   -238.455    -19.861
     -0.501     -0.675     84.719    -57.582    -12.216   -238.013    -19.781
     -0.503     -0.650     85.195    -57.542    -12.448   -237.573    -19.700
     -0.505     -0.625     85.670    -57.503    -12.679   -237.134    -19.617
     -0.507     -0.599     86.143    -57.464    -12.908   -236.696    -19.533
     -0.509     -0.573     86.616    -57.425    -13.136   -236.260    -19.447
     -0.511     -0.547     87.088    -57.386    -13.362   -235.824    -19.359
     -0.513     -0.520     87.560    -57.347    -13.586   -235.390    -19.270
     -0.515     -0.492     88.030    -57.309    -13.810   -234.957    -19.179
     -0.517     -0.464     88.499    -57.271    -14.031   -234.525    -19.087
     -0.519     -0.436     88.968    -57.233    -14.252   -234.094    -18.993
     -0.521     -0.407     89.436    -57.195    -14.471   -233.665    -18.898
     -0.523     -0.378     89.903    -57.157    -14.688   -233.236    -18.802
     -0.525     -0.349     90.369    -57.119    -14.904   -232.809    -18.704
     -0.527     -0.319     90.834    -57.082    -15.119   -232.383    -18.604
     -0.529     -0.288     91.298    -57.045    -15.333   -231.959    -18.504
     -0.531     -0.257     91.762    -57.008    -15.545   -231.536    -18.402
     -0.533     -0.226     92.224    -56.971    -15.755   -231.113    -18.298
     -0.535     -0.194     92.686    -56.935    -15.965   -230.693    -18.194
     -0.537     -0.162     93.147    -56.899    -16.173   -230.273    -18.088
     -0.539     -0.130     93.607    -56.863    -16.380   -229.855    -17.980
     -0.541     -0.097     94.067    -56.827    -16.585   -229.438    -17.872
     -0.543     -0.063     94.525    -56.791    -16.790   -229.022    -17.762
     -0.545     -0.029     94.983    -56.756    -16.993   -228.608    -17.651
     -0.547      0.005     95.440    -56.721    -17.195   -228.195    -17.539
     -0.549      0.039     95.896    -56.686    -17.395   -227.783    -17.426
     -0.551      0.074     96.351    -56.651    -17.595   -227.372    -17.311
     -0.553      0.110     96.805    -56.616    -17.793   -226.963    -17.196
     -0.555      0.145     97.259    -56.582    -17.990   -226.555    -17.079
     -0.557      0.182     97.711    -56.548    -18.186   -226.148    -16.961
     -0.559      0.218     98.163    -56.514    -18.380   -225.743    -16.842
     -0.561      0.255     98.614    -56.481    -18.574   -225.339    -16.722
     -0.563      0.293     99.064    -56.447    -18.766   -224.936    -16.600
     -0.565      0.330     99.514    -56.414    -18.958   -224.534    -16.478
     -0.567      0.368     99.963    -56.381    -19.148   -224.134    -16.355
     -0.569      0.407    100.410    -56.349    -19.337   -223.735    -16.230
     -0.571      0.446    100.858    -56.316    -19.525   -223.338    -16.105
     -0.573      0.485    101.304    -56.284    -19.712   -222.942    -15.979
     -0.575      0.525    101.749    -56.253    -19.898   -222.547    -15.851
     -0.577      0.565    102.194    -56.221    -20.083   -222.153    -15.723
     -0.579      0.605    102.638    -56.190    -20.266   -221.761    -15.594
     -0.581      0.646    103.081    -56.159    -20.449   -221.370    -15.463
     -0.583      0.687    103.523    -56.128    -20.631   -220.980    -15.332
     -0.585      0.728    103.965    -56.097    -20.811   -220.591    -15.200
     -0.587      0.770    104.406    -56.067    -20.991   -220.204    -15.067
     -0.589      0.812    104.846    -56.037    -21.170   -219.818    -14.933
     -0.591      0.855    105.285    -56.007    -21.347   -219.434    -14.798
     -0.593      0.897    105.724    -55.978    -21.524   -219.050    -14.663
     -0.595      0.941    106.161    -55.949    -21.700   -218.668    -14.526
     -0.597      0.984    106.598    -55.920    -21.874   -218.288    -14.389
     -0.599      1.028    107.034    -55.891    -22.048   -217.908    -14.250
     -0.601      1.072    107.470    -55.863    -22.221   -217.530    -14.111
     -0.603      1.117    107.905    -55.835    -22.393   -217.153    -13.971
     -0.605      1.162    108.338    -55.807    -22.564   -216.778    -13.831
     -0.607      1.207    108.772    -55.779    -22.734   -216.404    -13.689
     -0.609      1.253    109.204    -55.752    -22.903   -216.031    -13.547
     -0.611      1.299    109.636    -55.725    -23.072   -215.659    -13.404
     -0.613      1.345    110.067    -55.698    -23.239   -215.288    -13.260
     -0.615      1.392    110.497    -55.672    -23.406   -214.919    -13.115
     -0.617      1.439    110.926    -55.646    -23.571   -214.551    -12.970
     -0.619      1.486    111.355    -55.620    -23.736   -214.185    -12.824
     -0.621      1.534    111.783    -55.595    -23.900   -213.819    -12.677
     -0.623      1.582    112.210    -55.570    -24.063   -213.455    -12.530
     -0.625      1.630    112.637    -55.545    -24.225   -213.092    -12.381
     -0.627      1.679    113.063    -55.520    -24.387   -212.731    -12.233
     -0.629      1.728    113.488    -55.496    -24.547   -212.370    -12.083
     -0.631      1.777    113.912    -55.472    -24.707   -212.011    -11.933
     -0.633      1.826    114.336    -55.448    -24.866   -211.653    -11.782
     -0.635      1.876    114.759    -55.425    -25.024   -211.297    -11.630
     -0.637      1.927    115.181    -55.401    -25.182   -210.941    -11.478
     -0.639      1.977    115.603    -55.379    -25.338   -210.587    -11.325
     -0.641      2.028    116.023    -55.356    -25.494   -210.234    -11.171
     -0.643      2.079    116.444    -55.334    -25.649   -209.883    -11.017
     -0.645      2.130    116.863    -55.312    -25.803   -209.532    -10.862
     -0.647      2.182    117.282    -55.290    -25.957   -209.183    -10.707
     -0.649      2.234    117.700    -55.269    -26.109   -208.835    -10.551
     -0.651      2.287    118.117    -55.248    -26.261   -208.488    -10.394
     -0.653      2.339    118.534    -55.228    -26.413   -208.142    -10.237
     -0.655      2.392    118.950    -55.207    -26.563   -207.798    -10.079
     -0.657      2.446    119.365    -55.187    -26.713   -207.455     -9.921
     -0.659      2.499    119.779    -55.168    -26.862   -207.113     -9.762
     -0.661      2.553    120.193    -55.148    -27.010   -206.772     -9.602
     -0.663      2.607    120.607    -55.129    -27.158   -206.432     -9.442
     -0.665      2.662    121.019    -55.111    -27.305   -206.094     -9.282
     -0.667      2.716    121.431    -55.092    -27.451   -205.756     -9.120
     -0.669      2.771    121.842    -55.074    -27.597   -205.420     -8.959
     -0.671      2.827    122.253    -55.056    -27.742   -205.085     -8.797
     -0.673      2.882    122.662    -55.039    -27.886   -204.752     -8.634
     -0.675      2.938    123.072    -55.022    -28.029   -204.419     -8.471
     -0.677      2.995    123.480    -55.005    -28.172   -204.088     -8.307
     -0.679      3.051    123.888    -54.989    -28.315   -203.757     -8.142
     -0.681      3.108    124.295    -54.972    -28.456   -203.428     -7.978
     -0.683      3.165    124.702    -54.957    -28.597   -203.100     -7.812
     -0.685      3.222    125.108    -54.941    -28.737   -202.773     -7.647
     -0.687      3.280    125.513    -54.926    -28.877   -202.448     -7.480
     -0.689      3.338    125.917    -54.911    -29.016   -202.123     -7.313
     -0.691      3.396    126.321    -54.897    -29.154   -201.800     -7.146
     -0.693      3.454    126.725    -54.883    -29.292   -201.477     -6.979
     -0.695      3.513    127.127    -54.869    -29.429   -201.156     -6.810
     -0.697      3.572    127.529    -54.855    -29.566   -200.836     -6.642
     -0.699      3.631    127.931    -54.842    -29.701   -200.517     -6.473
     -0.701      3.691    128.331    -54.830    -29.837   -200.200     -6.303
     -0.703      3.751    128.731    -54.817    -29.971   -199.883     -6.133
     -0.705      3.811    129.131    -54.805    -30.106   -199.567     -5.963
     -0.707      3.871    129.530    -54.793    -30.239   -199.253     -5.792
     -0.709      3.932    129.928    -54.782    -30.372   -198.939     -5.621
     -0.711      3.993    130.325    -54.771    -30.504   -198.627     -5.449
     -0.713      4.054    130.722    -54.760    -30.636   -198.316     -5.277
     -0.715      4.115    131.119    -54.750    -30.767   -198.006     -5.104
     -0.717      4.177    131.514    -54.740    -30.898   -197.697     -4.931
     -0.719      4.239    131.909    -54.730    -31.028   -197.389     -4.758
     -0.721      4.301    132.304    -54.721    -31.158   -197.082     -4.584
     -0.723      4.363    132.698    -54.712    -31.287   -196.776     -4.410
     -0.725      4.426    133.091    -54.703    -31.415   -196.471     -4.236
     -0.727      4.489    133.484    -54.695    -31.543   -196.167     -4.061
     -0.729      4.552    133.876    -54.687    -31.671   -195.865     -3.885
     -0.731      4.616    134.267    -54.679    -31.797   -195.563     -3.709
     -0.733      4.679    134.658    -54.672    -31.924   -195.263     -3.533
     -0.735      4.743    135.048    -54.665    -32.050   -194.963     -3.357
     -0.737      4.808    135.438    -54.658    -32.175   -194.665     -3.180
     -0.739      4.872    135.827    -54.652    -32.300   -194.367     -3.003
     -0.741      4.937    136.215    -54.646    -32.424   -194.071     -2.825
     -0.743      5.002    136.603    -54.641    -32.548   -193.775     -2.647
     -0.745      5.067    136.990    -54.636    -32.671   -193.481     -2.469
     -0.747      5.132    137.377    -54.631    -32.794   -193.188     -2.290
     -0.749      5.198    137.763    -54.627    -32.916   -192.895     -2.111
     -0.751      5.264    138.149    -54.623    -33.038   -192.604     -1.932
     -0.753      5.330    138.533    -54.619    -33.159   -192.314     -1.752
     -0.755      5.397    138.918    -54.616    -33.280   -192.025     -1.572
     -0.757      5.463    139.302    -54.613    -33.400   -191.736     -1.391
     -0.759      5.530    139.685    -54.610    -33.520   -191.449     -1.211
     -0.761      5.598    140.067    -54.608    -33.639   -191.163     -1.030
     -0.763      5.665    140.449    -54.606    -33.758   -190.877     -0.848
     -0.765      5.733    140.831    -54.604    -33.876   -190.593     -0.666
     -0.767      5.800    141.212    -54.603    -33.994   -190.310     -0.484
     -0.769      5.869    141.592    -54.602    -34.112   -190.027     -0.302
     -0.771      5.937    141.972    -54.602    -34.229   -189.746     -0.119
     -0.773      6.005    142.351    -54.602    -34.346   -189.466      0.064
     -0.775      6.074    142.730    -54.602    -34.462   -189.186      0.248
     -0.777      6.143    143.108    -54.603    -34.577   -188.908      0.431
     -0.779      6.213    143.485    -54.604    -34.693   -188.630      0.615
     -0.781      6.282    143.862    -54.605    -34.808   -188.354      0.800
     -0.783      6.352    144.239    -54.607    -34.922   -188.078      0.984
     -0.785      6.422    144.615    -54.609    -35.036   -187.804      1.169
     -0.787      6.492    144.990    -54.612    -35.149   -187.530      1.355
     -0.789      6.562    145.365    -54.615    -35.263   -187.257      1.540
     -0.791      6.633    145.739    -54.618    -35.375   -186.986      1.726
     -0.793      6.704    146.113    -54.622    -35.488   -186.715      1.913
     -0.795      6.775    146.486    -54.626    -35.599   -186.445      2.099
     -0.797      6.846    146.859    -54.630    -35.711   -186.176      2.286
     -0.799      6.918    147.231    -54.635    -35.822   -185.908      2.473
     -0.801      6.990    147.602    -54.640    -35.932   -185.641      2.660
     -0.803      7.061    147.973    -54.646    -36.043   -185.374      2.848
     -0.805      7.134    148.344    -54.651    -36.153   -185.109      3.036
     -0.807      7.206    148.714    -54.658    -36.262   -184.845      3.224
     -0.809      7.279    149.083    -54.664    -36.371   -184.581      3.413
     -0.811      7.352    149.452    -54.671    -36.480   -184.319      3.602
     -0.813      7.425    149.820    -54.679    -36.588   -184.057      3.791
     -0.815      7.498    150.188    -54.686    -36.696   -183.796      3.980
     -0.817      7.571    150.556    -54.695    -36.803   -183.537      4.170
     -0.819      7.645    150.922    -54.703    -36.910   -183.278      4.360
     -0.821      7.719    151.289    -54.712    -37.017   -183.020      4.550
     -0.823      7.793    151.654    -54.721    -37.123   -182.762      4.741
     -0.825      7.868    152.020    -54.731    -37.229   -182.506      4.932
