#         t          x          y          z         vx         vy         vz
      0.001      0.000      0.000      0.000      0.000      0.000      0.000
     -0.001     -0.000     -0.000     -0.000      0.004      0.268      0.178
     -0.003     -0.000     -0.001     -0.001      0.006      0.534      0.360
     -0.005     -0.000     -0.002     -0.002      0.008      0.799      0.546
     -0.007     -0.000     -0.004     -0.003      0.009      1.062      0.735
     -0.009     -0.000     -0.007     -0.005      0.009      1.324      0.928
     -0.011     -0.000     -0.010     -0.007      0.007      1.584      1.125
     -0.013     -0.000     -0.013     -0.009      0.005      1.842      1.326
     -0.015     -0.000     -0.017     -0.012      0.002      2.098      1.531
     -0.017     -0.000     -0.021     -0.015     -0.002      2.352      1.739
     -0.019     -0.000     -0.026     -0.019     -0.008      2.604      1.951
     -0.021     -0.000     -0.032     -0.023     -0.014      2.853      2.166
     -0.023     -0.000     -0.038     -0.028     -0.021      3.100      2.385
     -0.025      0.000     -0.044     -0.033     -0.029      3.345      2.608
     -0.027      0.000     -0.051     -0.038     -0.039      3.587      2.834
     -0.029      0.000     -0.059     -0.044     -0.049      3.827      3.063
     -0.031      0.000     -0.066     -0.050     -0.061      4.064      3.296
     -0.033      0.000     -0.075     -0.057     -0.073      4.298      3.532
     -0.035      0.001     -0.084     -0.064     -0.087      4.530      3.772
     -0.037      0.001     -0.093     -0.072     -0.102      4.758      4.014
     -0.039      0.001     -0.103     -0.080     -0.117      4.983      4.260
     -0.041      0.001     -0.113     -0.089     -0.134      5.205      4.509
     -0.043      0.002     -0.123     -0.098     -0.152      5.424      4.761
     -0.045      0.002     -0.135     -0.108     -0.171      5.639      5.015
     -0.047      0.002     -0.146     -0.119     -0.191      5.851      5.273
     -0.049      0.003     -0.158     -0.129     -0.212      6.060      5.533
     -0.051      0.003     -0.170     -0.141     -0.234      6.265      5.796
     -0.053      0.004     -0.183     -0.153     -0.257      6.467      6.062
     -0.055      0.004     -0.196     -0.165     -0.281      6.664      6.330
     -0.057      0.005     -0.210     -0.178     -0.306      6.858      6.600
     -0.059      0.005     -0.224     -0.191     -0.332      7.049      6.873
     -0.061      0.006     -0.238     -0.205     -0.359      7.235      7.148
     -0.063      0.007     -0.252     -0.220     -0.387      7.418      7.425
     -0.065      0.008     -0.267     -0.235     -0.416      7.596      7.704
     -0.067      0.008     -0.283     -0.251     -0.446      7.771      7.985
     -0.069      0.009     -0.299     -0.267     -0.477      7.942      8.268
     -0.071      0.010     -0.315     -0.284     -0.509      8.108      8.552
     -0.073      0.011     -0.331     -0.301     -0.542      8.270      8.838
     -0.075      0.012     -0.348     -0.319     -0.576      8.429      9.126
     -0.077      0.014     -0.365     -0.338     -0.610      8.583      9.415
     -0.079      0.015     -0.382     -0.357     -0.646      8.733      9.705
     -0.081      0.016     -0.400     -0.377     -0.682      8.879      9.996
     -0.083      0.018     -0.418     -0.397     -0.719      9.020     10.289
     -0.085      0.019     -0.436     -0.418     -0.757      9.157     10.582
     -0.087      0.021     -0.454     -0.439     -0.796      9.290     10.876
     -0.089      0.022     -0.473     -0.461     -0.835      9.419     11.171
     -0.091      0.024     -0.492     -0.484     -0.875      9.544     11.467
     -0.093      0.026     -0.511     -0.507     -0.916      9.664     11.763
     -0.095      0.028     -0.530     -0.531     -0.958      9.780     12.060
     -0.097      0.030     -0.550     -0.555     -1.000      9.892     12.357
     -0.099      0.032     -0.570     -0.580     -1.043     10.000     12.654
     -0.101      0.034     -0.590     -0.606     -1.087     10.103     12.952
     -0.103      0.036     -0.610     -0.632     -1.131     10.203     13.249
     -0.105      0.038     -0.631     -0.659     -1.176     10.298     13.547
     -0.107      0.041     -0.652     -0.686     -1.222     10.389     13.844
     -0.109      0.043     -0.673     -0.714     -1.268     10.476     14.141
     -0.111      0.046     -0.694     -0.743     -1.315     10.559     14.438
     -0.113      0.049     -0.715     -0.772     -1.362     10.638     14.734
     -0.115      0.051     -0.736     -0.802     -1.409     10.713     15.030
     -0.117      0.054     -0.758     -0.832     -1.457     10.784     15.325
     -0.119      0.057     -0.779     -0.863     -1.506     10.852     15.620
     -0.121      0.060     -0.801     -0.895     -1.555     10.915     15.914
     -0.123      0.063     -0.823     -0.927     -1.604     10.974     16.207
     -0.125      0.067     -0.845     -0.959     -1.654     11.030     16.499
     -0.127      0.070     -0.867     -0.993     -1.704     11.082     16.790
     -0.129      0.073     -0.889     -1.027     -1.754     11.131     17.080
     -0.131      0.077     -0.912     -1.061     -1.805     11.176     17.369
     -0.133      0.081     -0.934     -1.096     -1.856     11.217     17.657
     -0.135      0.084     -0.956     -1.132     -1.907     11.255     17.944
     -0.137      0.088     -0.979     -1.168     -1.959     11.289     18.229
     -0.139      0.092     -1.002     -1.205     -2.011     11.320     18.513
     -0.141      0.096     -1.024     -1.242     -2.063     11.348     18.796
     -0.143      0.100     -1.047     -1.280     -2.115     11.372     19.077
     -0.145      0.105     -1.070     -1.318     -2.167     11.393     19.357
     -0.147      0.109     -1.092     -1.357     -2.220     11.412     19.635
     -0.149      0.114     -1.115     -1.397     -2.272     11.427     19.912
     -0.151      0.118     -1.138     -1.437     -2.325     11.439     20.187
     -0.153      0.123     -1.161     -1.478     -2.378     11.448     20.460
     -0.155      0.128     -1.184     -1.519     -2.431     11.454     20.732
     -0.157      0.133     -1.207     -1.560     -2.484     11.457     21.002
     -0.159      0.138     -1.230     -1.603     -2.537     11.458     21.271
     -0.161      0.143     -1.253     -1.646     -2.590     11.456     21.537
     -0.163      0.148     -1.276     -1.689     -2.643     11.451     21.802
     -0.165      0.153     -1.299     -1.733     -2.697     11.444     22.065
     -0.167      0.159     -1.321     -1.777     -2.750     11.434     22.326
     -0.169      0.164     -1.344     -1.822     -2.803     11.422     22.585
     -0.171      0.170     -1.367     -1.867     -2.856     11.407     22.842
     -0.173      0.176     -1.390     -1.913     -2.909     11.390     23.098
     -0.175      0.182     -1.413     -1.960     -2.962     11.371     23.351
     -0.177      0.188     -1.435     -2.007     -3.015     11.350     23.603
     -0.179      0.194     -1.458     -2.054     -3.068     11.326     23.853
     -0.181      0.200     -1.481     -2.102     -3.121     11.300     24.100
     -0.183      0.206     -1.503     -2.151     -3.173     11.272     24.346
     -0.185      0.213     -1.526     -2.200     -3.226     11.243     24.590
     -0.187      0.219     -1.548     -2.249     -3.279     11.211     24.832
     -0.189      0.226     -1.571     -2.299     -3.331     11.177     25.072
     -0.191      0.232     -1.593     -2.349     -3.383     11.142     25.310
     -0.193      0.239     -1.615     -2.400     -3.435     11.104     25.546
     -0.195      0.246     -1.637     -2.451     -3.487     11.065     25.780
     -0.197      0.253     -1.659     -2.503     -3.539     11.025     26.012
     -0.199      0.260     -1.681     -2.556     -3.591     10.982     26.242
     -0.201      0.268     -1.703     -2.608     -3.642     10.938     26.470
     -0.203      0.275     -1.725     -2.661     -3.693     10.893     26.696
     -0.205      0.282     -1.747     -2.715     -3.744     10.846     26.920
     -0.207      0.290     -1.769     -2.769     -3.795     10.797     27.142
     -0.209      0.298     -1.790     -2.824     -3.846     10.747     27.363
     -0.211      0.305     -1.812     -2.879     -3.896     10.696     27.581
     -0.213      0.313     -1.833     -2.934     -3.947     10.643     27.797
     -0.215      0.321     -1.854     -2.990     -3.997     10.589     28.012
     -0.217      0.329     -1.875     -3.046     -4.047     10.534     28.224
     -0.219      0.337     -1.896     -3.103     -4.096     10.478     28.435
     -0.221      0.345     -1.917     -3.160     -4.146     10.420     28.643
     -0.223      0.354     -1.938     -3.217     -4.195     10.362     28.850
     -0.225      0.362     -1.959     -3.275     -4.244     10.302     29.055
     -0.227      0.371     -1.979     -3.333     -4.293     10.241     29.258
     -0.229      0.379     -2.000     -3.392     -4.342     10.179     29.460
     -0.231      0.388     -2.020     -3.451     -4.390     10.116     29.659
     -0.233      0.397     -2.040     -3.511     -4.438     10.053     29.856
     -0.235      0.406     -2.060     -3.571     -4.486      9.988     30.052
     -0.237      0.415     -2.080     -3.631     -4.533      9.922     30.246
     -0.239      0.424     -2.100     -3.692     -4.581      9.856     30.438
     -0.241      0.433     -2.119     -3.753     -4.628      9.788     30.629
     -0.243      0.443     -2.139     -3.814     -4.675      9.720     30.817
     -0.245      0.452     -2.158     -3.876     -4.721      9.651     31.004
     -0.247      0.461     -2.178     -3.938     -4.768      9.582     31.189
     -0.249      0.471     -2.197     -4.001     -4.814      9.511     31.372
     -0.251      0.481     -2.216     -4.064     -4.860      9.440     31.554
     -0.253      0.490     -2.234     -4.127     -4.905      9.368     31.734
     -0.255      0.500     -2.253     -4.191     -4.951      9.296     31.912
     -0.257      0.510     -2.272     -4.255     -4.996      9.223     32.089
     -0.259      0.520     -2.290     -4.319     -5.041      9.149     32.264
     -0.261      0.530     -2.308     -4.384     -5.085      9.075     32.437
     -0.263      0.541     -2.326     -4.449     -5.130      9.001     32.609
     -0.265      0.551     -2.344     -4.514     -5.174      8.925     32.779
     -0.267      0.561     -2.362     -4.580     -5.218      8.850     32.947
     -0.269      0.572     -2.380     -4.646     -5.261      8.773     33.114
     -0.271      0.582     -2.397     -4.712     -5.305      8.697     33.280
     -0.273      0.593     -2.414     -4.779     -5.348      8.620     33.443
     -0.275      0.604     -2.432     -4.846     -5.391      8.542     33.606
     -0.277      0.615     -2.449     -4.913     -5.433      8.464     33.766
     -0.279      0.626     -2.465     -4.981     -5.476      8.386     33.926
     -0.281      0.637     -2.482     -5.049     -5.518      8.307     34.083
     -0.283      0.648     -2.499     -5.117     -5.559      8.228     34.240
     -0.285      0.659     -2.515     -5.186     -5.601      8.149     34.394
     -0.287      0.670     -2.531     -5.255     -5.642      8.069     34.548
     -0.289      0.681     -2.547     -5.324     -5.683      7.989     34.700
     -0.291      0.693     -2.563     -5.394     -5.724      7.909     34.850
     -0.293      0.704     -2.579     -5.464     -5.765      7.828     34.999
     -0.295      0.716     -2.594     -5.534     -5.805      7.747     35.147
     -0.297      0.727     -2.610     -5.604     -5.845      7.666     35.293
     -0.299      0.739     -2.625     -5.675     -5.885      7.585     35.439
     -0.301      0.751     -2.640     -5.746     -5.925      7.504     35.582
     -0.303      0.763     -2.655     -5.817     -5.964      7.422     35.725
     -0.305      0.775     -2.670     -5.889     -6.003      7.340     35.866
     -0.307      0.787     -2.684     -5.961     -6.042      7.258     36.005
     -0.309      0.799     -2.699     -6.033     -6.081      7.176     36.144
     -0.311      0.811     -2.713     -6.105     -6.119      7.093     36.281
     -0.313      0.823     -2.727     -6.178     -6.158      7.011     36.417
     -0.315      0.836     -2.741     -6.251     -6.196      6.928     36.552
     -0.317      0.848     -2.755     -6.324     -6.233      6.846     36.685
     -0.319      0.861     -2.769     -6.398     -6.271      6.763     36.817
     -0.321      0.873     -2.782     -6.472     -6.308      6.680     36.948
     -0.323      0.886     -2.795     -6.546     -6.345      6.597     37.078
     -0.325      0.899     -2.808     -6.620     -6.382      6.514     37.207
     -0.327      0.912     -2.821     -6.694     -6.418      6.430     37.334
     -0.329      0.924     -2.834     -6.769     -6.455      6.347     37.461
     -0.331      0.937     -2.847     -6.844     -6.491      6.264     37.586
     -0.333      0.950     -2.859     -6.919     -6.527      6.181     37.710
     -0.335      0.963     -2.872     -6.995     -6.562      6.097     37.833
     -0.337      0.977     -2.884     -7.071     -6.598      6.014     37.955
     -0.339      0.990     -2.896     -7.147     -6.633      5.930     38.075
     -0.341      1.003     -2.907     -7.223     -6.668      5.847     38.195
     -0.343      1.017     -2.919     -7.300     -6.703      5.763     38.314
     -0.345      1.030     -2.930     -7.376     -6.738      5.680     38.431
     -0.347      1.043     -2.942     -7.453     -6.772      5.597     38.548
     -0.349      1.057     -2.953     -7.531     -6.806      5.513     38.663
     -0.351      1.071     -2.964     -7.608     -6.840      5.430     38.778
     -0.353      1.084     -2.974     -7.686     -6.874      5.346     38.891
     -0.355      1.098     -2.985     -7.764     -6.907      5.263     39.004
     -0.357      1.112     -2.996     -7.842     -6.941      5.180     39.115
     -0.359      1.126     -3.006     -7.920     -6.974      5.096     39.226
     -0.361      1.140     -3.016     -7.999     -7.007      5.013     39.335
     -0.363      1.154     -3.026     -8.077     -7.040      4.930     39.444
     -0.365      1.168     -3.036     -8.156     -7.072      4.847     39.552
     -0.367      1.182     -3.045     -8.236     -7.104      4.764     39.658
     -0.369      1.196     -3.055     -8.315     -7.137      4.681     39.764
     -0.371      1.211     -3.064     -8.395     -7.168      4.598     39.869
     -0.373      1.225     -3.073     -8.474     -7.200      4.515     39.973
     -0.375      1.240     -3.082     -8.555     -7.232      4.432     40.076
     -0.377      1.254     -3.091     -8.635     -7.263      4.350     40.178
     -0.379      1.269     -3.099     -8.715     -7.294      4.267     40.280
     -0.381      1.283     -3.108     -8.796     -7.325      4.185     40.380
     -0.383      1.298     -3.116     -8.877     -7.356      4.102     40.480
     -0.385      1.313     -3.124     -8.958     -7.387      4.020     40.578
     -0.387      1.328     -3.132     -9.039     -7.417      3.938     40.676
     -0.389      1.342     -3.140     -9.121     -7.447      3.856     40.773
     -0.391      1.357     -3.148     -9.202     -7.478      3.774     40.870
     -0.393      1.372     -3.155     -9.284     -7.507      3.692     40.965
     -0.395      1.387     -3.162     -9.366     -7.537      3.610     41.060
     -0.397      1.402     -3.170     -9.448     -7.567      3.529     41.154
     -0.399      1.418     -3.177     -9.531     -7.596      3.447     41.247
     -0.401      1.433     -3.183     -9.613     -7.625      3.366     41.339
     -0.403      1.448     -3.190     -9.696     -7.654      3.285     41.431
     -0.405      1.463     -3.197     -9.779     -7.683      3.204     41.522
     -0.407      1.479     -3.203     -9.862     -7.712      3.123     41.612
     -0.409      1.494     -3.209     -9.945     -7.740      3.042     41.701
     -0.411      1.510     -3.215    -10.029     -7.769      2.961     41.790
     -0.413      1.525     -3.221    -10.113     -7.797      2.881     41.878
     -0.415      1.541     -3.227    -10.196     -7.825      2.800     41.965
     -0.417      1.557     -3.232    -10.280     -7.853      2.720     42.051
     -0.419      1.572     -3.237    -10.365     -7.880      2.640     42.137
     -0.421      1.588     -3.243    -10.449     -7.908      2.560     42.222
     -0.423      1.604     -3.248    -10.533     -7.935      2.480     42.306
     -0.425      1.620     -3.253    -10.618     -7.962      2.400     42.390
     -0.427      1.636     -3.257    -10.703     -7.989      2.321     42.473
     -0.429      1.652     -3.262    -10.788     -8.016      2.242     42.555
     -0.431      1.668     -3.266    -10.873     -8.043      2.162     42.637
     -0.433      1.684     -3.270    -10.959     -8.070      2.083     42.718
     -0.435      1.700     -3.275    -11.044     -8.096      2.004     42.799
     -0.437      1.716     -3.278    -11.130     -8.122      1.926     42.878
     -0.439      1.733     -3.282    -11.216     -8.149      1.847     42.957
     -0.441      1.749     -3.286    -11.302     -8.175      1.769     43.036
     -0.443      1.765     -3.289    -11.388     -8.200      1.690     43.114
     -0.445      1.782     -3.293    -11.474     -8.226      1.612     43.191
     -0.447      1.798     -3.296    -11.561     -8.252      1.534     43.268
     -0.449      1.815     -3.299    -11.647     -8.277      1.457     43.344
     -0.451      1.831     -3.302    -11.734     -8.302      1.379     43.419
     -0.453      1.848     -3.304    -11.821     -8.327      1.302     43.494
     -0.455      1.865     -3.307    -11.908     -8.352      1.224     43.569
     -0.457      1.881     -3.309    -11.995     -8.377      1.147     43.642
     -0.459      1.898     -3.311    -12.082     -8.402      1.070     43.716
     -0.461      1.915     -3.313    -12.170     -8.427      0.994     43.788
     -0.463      1.932     -3.315    -12.258     -8.451      0.917     43.860
     -0.465      1.949     -3.317    -12.345     -8.475      0.841     43.932
     -0.467      1.966     -3.319    -12.433     -8.499      0.765     44.003
     -0.469      1.983     -3.320    -12.521     -8.523      0.689     44.073
     -0.471      2.000     -3.322    -12.610     -8.547      0.613     44.143
     -0.473      2.017     -3.323    -12.698     -8.571      0.537     44.213
     -0.475      2.034     -3.324    -12.786     -8.595      0.461     44.281
     -0.477      2.051     -3.325    -12.875     -8.618      0.386     44.350
     -0.479      2.069     -3.325    -12.964     -8.642      0.311     44.418
     -0.481      2.086     -3.326    -13.053     -8.665      0.236     44.485
     -0.483      2.103     -3.326    -13.142     -8.688      0.161     44.552
     -0.485      2.121     -3.326    -13.231     -8.711      0.087     44.618
     -0.487      2.138     -3.326    -13.320     -8.734      0.012     44.684
     -0.489      2.156     -3.326    -13.410     -8.757     -0.062     44.749
     -0.491      2.173     -3.326    -13.499     -8.779     -0.136     44.814
     -0.493      2.191     -3.326    -13.589     -8.802     -0.210     44.879
     -0.495      2.208     -3.325    -13.679     -8.824     -0.284     44.942
     -0.497      2.226     -3.325    -13.769     -8.847     -0.358     45.006
     -0.499      2.244     -3.324    -13.859     -8.869     -0.431     45.069
     -0.501      2.262     -3.323    -13.949     -8.891     -0.504     45.131
     -0.503      2.279     -3.322    -14.039     -8.913     -0.577     45.194
     -0.505      2.297     -3.321    -14.130     -8.934     -0.650     45.255
     -0.507      2.315     -3.319    -14.220     -8.956     -0.723     45.316
     -0.509      2.333     -3.318    -14.311     -8.978     -0.795     45.377
     -0.511      2.351     -3.316    -14.402     -8.999     -0.868     45.437
     -0.513      2.369     -3.314    -14.493     -9.021     -0.940     45.497
     -0.515      2.387     -3.312    -14.584     -9.042     -1.012     45.557
     -0.517      2.405     -3.310    -14.675     -9.063     -1.083     45.616
     -0.519      2.423     -3.308    -14.766     -9.084     -1.155     45.674
     -0.521      2.442     -3.306    -14.858     -9.105     -1.226     45.733
     -0.523      2.460     -3.303    -14.949     -9.126     -1.298     45.790
     -0.525      2.478     -3.301    -15.041     -9.147     -1.369     45.848
     -0.527      2.496     -3.298    -15.133     -9.167     -1.440     45.905
     -0.529      2.515     -3.295    -15.225     -9.188     -1.510     45.961
     -0.531      2.533     -3.292    -15.317     -9.208     -1.581     46.017
     -0.533      2.552     -3.288    -15.409     -9.228     -1.651     46.073
     -0.535      2.570     -3.285    -15.501     -9.249     -1.722     46.129
     -0.537      2.589     -3.282    -15.593     -9.269     -1.792     46.184
     -0.539      2.607     -3.278    -15.686     -9.289     -1.861     46.238
     -0.541      2.626     -3.274    -15.778     -9.309     -1.931     46.293
     -0.543      2.644     -3.270    -15.871     -9.328     -2.001     46.346
     -0.545      2.663     -3.266    -15.963     -9.348     -2.070     46.400
     -0.547      2.682     -3.262    -16.056     -9.368     -2.139     46.453
     -0.549      2.700     -3.258    -16.149     -9.387     -2.208     46.506
     -0.551      2.719     -3.253    -16.242     -9.407     -2.277     46.558
     -0.553      2.738     -3.248    -16.335     -9.426     -2.345     46.610
     -0.555      2.757     -3.244    -16.429     -9.445     -2.414     46.662
     -0.557      2.776     -3.239    -16.522     -9.464     -2.482     46.713
     -0.559      2.795     -3.234    -16.616     -9.483     -2.550     46.764
     -0.561      2.814     -3.229    -16.709     -9.502     -2.618     46.815
     -0.563      2.833     -3.223    -16.803     -9.521     -2.686     46.865
     -0.565      2.852     -3.218    -16.897     -9.540     -2.753     46.915
     -0.567      2.871     -3.212    -16.991     -9.558     -2.821     46.965
     -0.569      2.890     -3.207    -17.085     -9.577     -2.888     47.014
     -0.571      2.909     -3.201    -17.179     -9.596     -2.955     47.063
     -0.573      2.929     -3.195    -17.273     -9.614     -3.022     47.112
     -0.575      2.948     -3.189    -17.367     -9.632     -3.089     47.161
     -0.577      2.967     -3.182    -17.461     -9.650     -3.155     47.209
     -0.579      2.986     -3.176    -17.556     -9.669     -3.222     47.256
     -0.581      3.006     -3.169    -17.650     -9.687     -3.288     47.304
     -0.583      3.025     -3.163    -17.745     -9.705     -3.354     47.351
     -0.585      3.045     -3.156    -17.840     -9.722     -3.420     47.398
     -0.587      3.064     -3.149    -17.935     -9.740     -3.485     47.444
     -0.589      3.083     -3.142    -18.030     -9.758     -3.551     47.490
     -0.591      3.103     -3.135    -18.125     -9.776     -3.616     47.536
     -0.593      3.123     -3.128    -18.220     -9.793     -3.682     47.582
     -0.595      3.142     -3.120    -18.315     -9.811     -3.747     47.627
     -0.597      3.162     -3.113    -18.410     -9.828     -3.812     47.672
     -0.599      3.182     -3.105    -18.506     -9.845     -3.876     47.717
     -0.601      3.201     -3.097    -18.601     -9.863     -3.941     47.761
     -0.603      3.221     -3.089    -18.697     -9.880     -4.005     47.805
     -0.605      3.241     -3.081    -18.792     -9.897     -4.069     47.849
     -0.607      3.261     -3.073    -18.888     -9.914     -4.133     47.893
     -0.609      3.280     -3.065    -18.984     -9.931     -4.197     47.936
     -0.611      3.300     -3.056    -19.080     -9.947     -4.261     47.979
     -0.613      3.320     -3.048    -19.176     -9.964     -4.325     48.022
     -0.615      3.340     -3.039    -19.272     -9.981     -4.388     48.064
     -0.617      3.360     -3.030    -19.368     -9.998     -4.451     48.106
     -0.619      3.380     -3.021    -19.464    -10.014     -4.514     48.148
     -0.621      3.400     -3.012    -19.561    -10.030     -4.577     48.190
     -0.623      3.420     -3.003    -19.657    -10.047     -4.640     48.231
     -0.625      3.440     -2.993    -19.754    -10.063     -4.703     48.273
     -0.627      3.460     -2.984    -19.850    -10.079     -4.765     48.314
     -0.629      3.481     -2.974    -19.947    -10.096     -4.828     48.354
     -0.631      3.501     -2.965    -20.044    -10.112     -4.890     48.395
     -0.633      3.521     -2.955    -20.140    -10.128     -4.952     48.435
     -0.635      3.541     -2.945    -20.237    -10.144     -5.014     48.475
     -0.637      3.562     -2.935    -20.334    -10.160     -5.075     48.514
     -0.639      3.582     -2.925    -20.431    -10.175     -5.137     48.554
     -0.641      3.602     -2.914    -20.529    -10.191     -5.198     48.593
     -0.643      3.623     -2.904    -20.626    -10.207     -5.259     48.632
     -0.645      3.643     -2.893    -20.723    -10.222     -5.320     48.671
     -0.647      3.664     -2.882    -20.820    -10.238     -5.381     48.709
     -0.649      3.684     -2.872    -20.918    -10.253     -5.442     48.747
     -0.651      3.705     -2.861    -21.015    -10.269     -5.503     48.785
     -0.653      3.725     -2.850    -21.113    -10.284     -5.563     48.823
     -0.655      3.746     -2.838    -21.211    -10.299     -5.623     48.861
     -0.657      3.766     -2.827    -21.309    -10.315     -5.684     48.898
     -0.659      3.787     -2.816    -21.406    -10.330     -5.744     48.935
     -0.661      3.808     -2.804    -21.504    -10.345     -5.803     48.972
     -0.663      3.828     -2.792    -21.602    -10.360     -5.863     49.008
     -0.665      3.849     -2.781    -21.700    -10.375     -5.922     49.044
     -0.667      3.870     -2.769    -21.798    -10.389     -5.981     49.080
     -0.669      3.891     -2.757    -21.897    -10.404     -6.040     49.116
     -0.671      3.912     -2.745    -21.995    -10.419     -6.098     49.151
     -0.673      3.932     -2.732    -22.093    -10.433     -6.157     49.187
     -0.675      3.953     -2.720    -22.192    -10.448     -6.215     49.221
     -0.677      3.974     -2.708    -22.290    -10.462     -6.273     49.256
     -0.679      3.995     -2.695    -22.389    -10.476     -6.330     49.291
     -0.681      4.016     -2.682    -22.487    -10.491     -6.388     49.325
     -0.683      4.037     -2.669    -22.586    -10.505     -6.445     49.359
     -0.685      4.058     -2.656    -22.685    -10.519     -6.502     49.392
     -0.687      4.079     -2.643    -22.784    -10.533     -6.559     49.426
     -0.689      4.100     -2.630    -22.882    -10.547     -6.616     49.459
     -0.691      4.121     -2.617    -22.981    -10.561     -6.672     49.492
     -0.693      4.143     -2.603    -23.080    -10.574     -6.729     49.525
     -0.695      4.164     -2.590    -23.179    -10.588     -6.785     49.558
     -0.697      4.185     -2.576    -23.279    -10.602     -6.841     49.590
     -0.699      4.206     -2.563    -23.378    -10.615     -6.896     49.622
     -0.701      4.227     -2.549    -23.477    -10.629     -6.952     49.654
     -0.703      4.249     -2.535    -23.576    -10.642     -7.007     49.686
     -0.705      4.270     -2.521    -23.676    -10.656     -7.062     49.717
     -0.707      4.291     -2.507    -23.775    -10.669     -7.117     49.748
     -0.709      4.313     -2.492    -23.875    -10.682     -7.172     49.779
     -0.711      4.334     -2.478    -23.974    -10.695     -7.226     49.810
     -0.713      4.355     -2.463    -24.074    -10.708     -7.281     49.841
     -0.715      4.377     -2.449    -24.174    -10.721     -7.335     49.871
     -0.717      4.398     -2.434    -24.274    -10.734     -7.389     49.901
     -0.719      4.420     -2.419    -24.373    -10.747     -7.443     49.931
     -0.721      4.441     -2.404    -24.473    -10.760     -7.496     49.961
     -0.723      4.463     -2.389    -24.573    -10.773     -7.550     49.991
     -0.725      4.484     -2.374    -24.673    -10.786     -7.603     50.020
     -0.727      4.506     -2.359    -24.773    -10.798     -7.656     50.049
     -0.729      4.528     -2.343    -24.873    -10.811     -7.709     50.078
     -0.731      4.549     -2.328    -24.974    -10.823     -7.761     50.107
     -0.733      4.571     -2.312    -25.074    -10.836     -7.814     50.136
     -0.735      4.592     -2.297    -25.174    -10.848     -7.866     50.164
     -0.737      4.614     -2.281    -25.275    -10.860     -7.918     50.192
     -0.739      4.636     -2.265    -25.375    -10.873     -7.970     50.221
     -0.741      4.658     -2.249    -25.475    -10.885     -8.022     50.248
     -0.743      4.679     -2.233    -25.576    -10.897     -8.073     50.276
     -0.745      4.701     -2.217    -25.677    -10.909     -8.125     50.304
     -0.747      4.723     -2.200    -25.777    -10.921     -8.176     50.331
     -0.749      4.745     -2.184    -25.878    -10.933     -8.227     50.358
     -0.751      4.767     -2.168    -25.979    -10.945     -8.278     50.385
     -0.753      4.789     -2.151    -26.079    -10.957     -8.329     50.412
     -0.755      4.811     -2.134    -26.180    -10.969     -8.379     50.439
     -0.757      4.833     -2.117    -26.281    -10.980     -8.430     50.465
     -0.759      4.855     -2.101    -26.382    -10.992     -8.480     50.491
     -0.761      4.877     -2.084    -26.483    -11.004     -8.530     50.517
     -0.763      4.899     -2.066    -26.584    -11.015     -8.580     50.543
     -0.765      4.921     -2.049    -26.685    -11.027     -8.630     50.569
     -0.767      4.943     -2.032    -26.786    -11.038     -8.679     50.595
     -0.769      4.965     -2.014    -26.888    -11.050     -8.729     50.620
     -0.771      4.987     -1.997    -26.989    -11.061     -8.778     50.646
     -0.773      5.009     -1.979    -27.090    -11.072     -8.827     50.671
     -0.775      5.031     -1.962    -27.192    -11.084     -8.876     50.696
     -0.777      5.053     -1.944    -27.293    -11.095     -8.925     50.721
     -0.779      5.076     -1.926    -27.394    -11.106     -8.973     50.745
     -0.781      5.098     -1.908    -27.496    -11.117     -9.022     50.770
     -0.783      5.120     -1.890    -27.598    -11.128     -9.070     50.794
     -0.785      5.142     -1.872    -27.699    -11.139     -9.118     50.818
     -0.787      5.165     -1.853    -27.801    -11.150     -9.166     50.842
     -0.789      5.187     -1.835    -27.903    -11.161     -9.214     50.866
     -0.791      5.209     -1.817    -28.004    -11.172     -9.261     50.890
     -0.793      5.232     -1.798    -28.106    -11.183     -9.309     50.914
     -0.795      5.254     -1.779    -28.208    -11.193     -9.356     50.937
     -0.797      5.276     -1.761    -28.310    -11.204     -9.404     50.960
     -0.799      5.299     -1.742    -28.412    -11.215     -9.451     50.984
     -0.801      5.321     -1.723    -28.514    -11.225     -9.497     51.007
     -0.803      5.344     -1.704    -28.616    -11.236     -9.544     51.029
     -0.805      5.366     -1.685    -28.718    -11.246     -9.591     51.052
     -0.807      5.389     -1.665    -28.820    -11.257     -9.637     51.075
     -0.809      5.411     -1.646    -28.922    -11.267     -9.684     51.097
     -0.811      5.434     -1.627    -29.024    -11.277     -9.730     51.120
     -0.813      5.456     -1.607    -29.127    -11.288     -9.776     51.142
     -0.815      5.479     -1.588    -29.229    -11.298     -9.822     51.164
     -0.817      5.502     -1.568    -29.331    -11.308     -9.867     51.186
     -0.819      5.524     -1.548    -29.434    -11.318     -9.913     51.208
     -0.821      5.547     -1.528    -29.536    -11.329     -9.958     51.229
     -0.823      5.569     -1.508    -29.639    -11.339    -10.004     51.251
     -0.825      5.592     -1.488    -29.741    -11.349    -10.049     51.272
     -0.827      5.615     -1.468    -29.844    -11.359    -10.094     51.293
     -0.829      5.638     -1.448    -29.946    -11.369    -10.139     51.315
     -0.831      5.660     -1.427    -30.049    -11.378    -10.184     51.336
     -0.833      5.683     -1.407    -30.152    -11.388    -10.228     51.357
